estimate,CI_left,CI_right,misp,estimator,lrnr,ATE,iter
0.110141491222779,0.0646025139323622,0.152974165263906,1,auDRI,gam_0,0.10309836692971,1
0.105436980702357,0.0546220763066951,0.156251885098019,1,AIPW,gam_0,0.10309836692971,1
0.160028396014949,0.109941171990715,0.221733078465487,2,auDRI,gam_0,0.10309836692971,1
0.141344554241016,0.0736750043395512,0.209014104142482,2,AIPW,gam_0,0.10309836692971,1
0.183712944930911,0.144075061064382,0.228783321102171,3,auDRI,gam_0,0.10309836692971,1
0.156849119874093,0.121028361210961,0.192669878537224,3,AIPW,gam_0,0.10309836692971,1
0.433204908162,0.395502646669173,0.473860719751909,4,auDRI,gam_0,0.10309836692971,1
0.433172869543933,0.393838995054506,0.472506744033359,4,AIPW,gam_0,0.10309836692971,1
0.106250415386565,0.0560848038300027,0.154190130108418,1,auDRI,gam_1,0.10309836692971,1
0.109511388952055,0.0644974799145521,0.154525297989558,1,AIPW,gam_1,0.10309836692971,1
0.134283333884014,0.0812576020138232,0.195090933676714,2,auDRI,gam_1,0.10309836692971,1
0.168406550229918,0.106158870850563,0.230654229609272,2,AIPW,gam_1,0.10309836692971,1
0.133321358755866,0.0916889327646316,0.177825637868182,3,auDRI,gam_1,0.10309836692971,1
0.151480423734549,0.116718592292125,0.186242255176973,3,AIPW,gam_1,0.10309836692971,1
0.433204908162,0.394120405986693,0.470288379877436,4,auDRI,gam_1,0.10309836692971,1
0.433172869543933,0.393838995054506,0.472506744033359,4,AIPW,gam_1,0.10309836692971,1
0.0895875615525769,0.0444466906073216,0.135452608849299,1,auDRI,gam_2,0.10309836692971,1
0.0928802648996981,0.0461238694539542,0.139636660345442,1,AIPW,gam_2,0.10309836692971,1
0.138130939755784,0.0872390893520632,0.190114569286672,2,auDRI,gam_2,0.10309836692971,1
0.140478881949823,0.07439385709025,0.206563906809395,2,AIPW,gam_2,0.10309836692971,1
0.114055209681631,0.0755598797872347,0.156123134526388,3,auDRI,gam_2,0.10309836692971,1
0.134326161988877,0.0998378008322906,0.168814523145463,3,AIPW,gam_2,0.10309836692971,1
