estimate,CI_left,CI_right,misp,estimator,iter
1.40467687569345,1.20047279938812,1.61481824102905,1,auDRI,1
1.36608398397164,1.15070224244195,1.58146572550133,1,AIPW,1
1.77668404002314,1.42566293631219,2.11533418869463,2,auDRI,1
1.68403271969789,1.2426857926626,2.12537964673318,2,AIPW,1
1.46591613753308,1.27882836791167,1.66279057313071,3,auDRI,1
1.56786662806824,1.40867497148357,1.72705828465291,3,AIPW,1
2.5512823193997,2.27644855500303,2.81639952498334,4,auDRI,1
2.71728324640514,2.46546286355749,2.96910362925278,4,AIPW,1
1.59269440495658,1.45088189902228,1.73367883910759,1,auDRI,2
1.50452298860152,1.35131267660986,1.65773330059317,1,AIPW,2
1.63300030104055,1.39576184665146,1.92355906486789,2,auDRI,2
1.59796678271659,1.2215992877883,1.97433427764489,2,AIPW,2
1.63021888112075,1.47932515707311,1.77637441108901,3,auDRI,2
1.54813997269189,1.41010082724472,1.68617911813906,3,AIPW,2
2.41656115509031,2.19708519908925,2.63445562536668,4,auDRI,2
2.62195751627395,2.38971574609299,2.85419928645491,4,AIPW,2
1.66252160998543,1.47375410002865,1.86265830904026,1,auDRI,3
1.53836440456443,1.33294031003931,1.74378849908954,1,AIPW,3
1.94591209740448,1.64547487161506,2.3094056235863,2,auDRI,3
1.67436702060003,1.03693708454936,2.31179695665069,2,AIPW,3
1.74956625532829,1.55424733384031,1.98565866383314,3,auDRI,3
1.70145027795321,1.54632281371134,1.85657774219508,3,AIPW,3
2.91850953146781,2.6547488274795,3.18886028000563,4,auDRI,3
3.09022770919764,2.81372793413668,3.36672748425861,4,AIPW,3
1.44950011980586,1.23471968727141,1.69327434555093,1,auDRI,4
1.40326083642173,1.05405718578343,1.75246448706002,1,AIPW,4
1.82738762381984,1.58744111608433,2.05683175520601,2,auDRI,4
1.53834041223748,1.01517998306706,2.0615008414079,2,AIPW,4
1.58517651216622,1.41814567073869,1.77901099994294,3,auDRI,4
1.63542538224921,1.49402471034725,1.77682605415117,3,AIPW,4
2.62328180526284,2.3716772734318,2.87438850723468,4,auDRI,4
2.91611719761876,2.66685491819109,3.16537947704643,4,AIPW,4
1.40916183782563,1.23618252354406,1.56953456445354,1,auDRI,5
1.33674357616116,1.13772968193559,1.53575747038672,1,AIPW,5
1.88423598954739,1.64986174294247,2.12902566457993,2,auDRI,5
1.60117617967057,1.18117524381022,2.02117711553093,2,AIPW,5
1.46720803936733,1.30369305822075,1.65484797876027,3,auDRI,5
1.51639228799637,1.36204145594106,1.67074312005167,3,AIPW,5
2.70294753211154,2.47008836760497,2.9218898478537,4,auDRI,5
2.86184513462068,2.61134849748312,3.11234177175824,4,AIPW,5
1.25774242614367,1.03409893102005,1.50166603273656,1,auDRI,6
1.25675366973481,0.927017963060176,1.58648937640945,1,AIPW,6
1.69104554821114,1.46136035962622,1.95428034016028,2,auDRI,6
1.46670315281566,0.916622537854167,2.01678376777715,2,AIPW,6
1.43031823846301,1.23753354715922,1.642333199775,3,auDRI,6
