estimate,CI_left,CI_right,misp,estimator,lrnr,ATE,iter
0.113740747086676,0.0772743866094601,0.149116460138427,1,auDRI,gam_0,0.0956675225541362,1
0.111618913527386,0.07484890080431,0.148388926250462,1,AIPW,gam_0,0.0956675225541362,1
0.12509943449182,0.0889708922612106,0.161609718585353,2,auDRI,gam_0,0.0956675225541362,1
0.142083281204563,0.0718341439600922,0.212332418449034,2,AIPW,gam_0,0.0956675225541362,1
0.14386951054477,0.115173710121885,0.178320915038824,3,auDRI,gam_0,0.0956675225541362,1
0.122993016256117,0.0996243851721075,0.146361647340127,3,AIPW,gam_0,0.0956675225541362,1
0.553766600838009,0.52420333457628,0.580077806044192,4,auDRI,gam_0,0.0956675225541362,1
0.553924947773522,0.526358879447648,0.581491016099397,4,AIPW,gam_0,0.0956675225541362,1
0.108869552981933,0.0755655059156474,0.142325393012084,1,auDRI,gam_1,0.0956675225541362,1
0.110157944006374,0.0774047909475895,0.142911097065159,1,AIPW,gam_1,0.0956675225541362,1
0.117791529808366,0.0793452462235655,0.161051211906798,2,auDRI,gam_1,0.0956675225541362,1
0.172160520175029,0.10570423570501,0.238616804645048,2,AIPW,gam_1,0.0956675225541362,1
0.12108431492891,0.0910741474275449,0.152316638449771,3,auDRI,gam_1,0.0956675225541362,1
0.12702263496855,0.10385080920037,0.150194460736729,3,AIPW,gam_1,0.0956675225541362,1
0.553766600838009,0.525764573287929,0.578260223542371,4,auDRI,gam_1,0.0956675225541362,1
0.553924947773522,0.526358879447648,0.581491016099397,4,AIPW,gam_1,0.0956675225541362,1
0.110616431978169,0.0771729013927853,0.146408803811859,1,auDRI,gam_2,0.0956675225541362,1
0.107226069327594,0.0744104085974712,0.140041730057717,1,AIPW,gam_2,0.0956675225541362,1
0.111757598636835,0.0720036056436295,0.15467443948419,2,auDRI,gam_2,0.0956675225541362,1
0.151693937176004,0.0830072524560828,0.220380621895926,2,AIPW,gam_2,0.0956675225541362,1
0.117627744234999,0.0861602460462358,0.151588560923202,3,auDRI,gam_2,0.0956675225541362,1
0.116557071014755,0.0934508762039878,0.139663265825521,3,AIPW,gam_2,0.0956675225541362,1
0.553766600838009,0.526899062971115,0.58123108500079,4,auDRI,gam_2,0.0956675225541362,1
0.553924947773522,0.526358879447648,0.581491016099397,4,AIPW,gam_2,0.0956675225541362,1
0.123509776321409,0.0852721489148673,0.168348687516113,1,auDRI,xgboost,0.0956675225541362,1
0.134837935479282,0.0948711194804965,0.174804751478068,1,AIPW,xgboost,0.0956675225541362,1
0.14423556089679,0.106160712353663,0.188806810133857,2,auDRI,xgboost,0.0956675225541362,1
0.181058431429459,0.11677335558339,0.245343507275527,2,AIPW,xgboost,0.0956675225541362,1
0.192939803630199,0.158796129807336,0.229932414825501,3,auDRI,xgboost,0.0956675225541362,1
0.221237452348663,0.197774323928883,0.244700580768444,3,AIPW,xgboost,0.0956675225541362,1
0.553766600838009,0.525983268343258,0.582071357824663,4,auDRI,xgboost,0.0956675225541362,1
0.553924947773522,0.526358879447648,0.581491016099397,4,AIPW,xgboost,0.0956675225541362,1
0.115397607513124,0.0770232433145501,0.159603314946433,1,auDRI,gam_0,0.102523008772075,2
0.109529251585193,0.0719876019666807,0.147070901203706,1,AIPW,gam_0,0.102523008772075,2
0.179199358555905,0.131185895014173,0.251336379227937,2,auDRI,gam_0,0.102523008772075,2
0.246750386898882,0.178807308077217,0.314693465720547,2,AIPW,gam_0,0.102523008772075,2
0.142156567737929,0.108021764936345,0.175904122167279,3,auDRI,gam_0,0.102523008772075,2
0.117373999775953,0.09572483473917,0.139023164812736,3,AIPW,gam_0,0.102523008772075,2
0.632826216453474,0.606048218548391,0.658477074794299,4,auDRI,gam_0,0.102523008772075,2
0.633084817826033,0.607425381568283,0.658744254083783,4,AIPW,gam_0,0.102523008772075,2
0.110725569800339,0.0780321562111953,0.148934034354427,1,auDRI,gam_1,0.102523008772075,2
0.104521291813071,0.0712626918168245,0.137779891809318,1,AIPW,gam_1,0.102523008772075,2
0.167138662357505,0.114077615888476,0.233900243535597,2,auDRI,gam_1,0.102523008772075,2
0.270649972427722,0.205845516726819,0.335454428128626,2,AIPW,gam_1,0.102523008772075,2
0.120508468272928,0.0890624266067198,0.156899863668932,3,auDRI,gam_1,0.102523008772075,2
0.130920344213313,0.109513547505537,0.152327140921089,3,AIPW,gam_1,0.102523008772075,2
0.632826216453474,0.607320948285269,0.657854312067625,4,auDRI,gam_1,0.102523008772075,2
0.633084817826033,0.607425381568283,0.658744254083783,4,AIPW,gam_1,0.102523008772075,2
0.109529018061843,0.0676304245088093,0.154791874607455,1,auDRI,gam_2,0.102523008772075,2
0.10220095997759,0.0688373826761506,0.135564537279029,1,AIPW,gam_2,0.102523008772075,2
0.163529730127703,0.111019863475375,0.229110419657429,2,auDRI,gam_2,0.102523008772075,2
0.263408023506028,0.198141177631108,0.328674869380949,2,AIPW,gam_2,0.102523008772075,2
0.115890212380214,0.0823342725329039,0.153787236526483,3,auDRI,gam_2,0.102523008772075,2
0.116914740011335,0.0955729247654975,0.138256555257173,3,AIPW,gam_2,0.102523008772075,2
0.632826216453474,0.606117732501227,0.65913241762897,4,auDRI,gam_2,0.102523008772075,2
0.633084817826033,0.607425381568283,0.658744254083783,4,AIPW,gam_2,0.102523008772075,2
0.142645540850837,0.0952699402165352,0.198713495641015,1,auDRI,xgboost,0.102523008772075,2
0.145738789674915,0.109497269989556,0.181980309360273,1,AIPW,xgboost,0.102523008772075,2
0.195514040439346,0.148130674152262,0.260910453046554,2,auDRI,xgboost,0.102523008772075,2
0.277545851148862,0.215406749808868,0.339684952488856,2,AIPW,xgboost,0.102523008772075,2
0.188162824252638,0.150913599269108,0.224392775064239,3,auDRI,xgboost,0.102523008772075,2
0.212589377273321,0.190889770367573,0.234288984179069,3,AIPW,xgboost,0.102523008772075,2
0.632826216453474,0.607164804717716,0.658110745430371,4,auDRI,xgboost,0.102523008772075,2
0.633084817826033,0.607425381568283,0.658744254083783,4,AIPW,xgboost,0.102523008772075,2
0.0966431876276032,0.059912365910072,0.132349148732169,1,auDRI,gam_0,0.108864411767596,3
0.0980792973331131,0.0596049864062514,0.136553608259975,1,AIPW,gam_0,0.108864411767596,3
0.143340246375381,0.103258013894112,0.18175482514982,2,auDRI,gam_0,0.108864411767596,3
0.122776230374036,0.0621804244661486,0.183372036281923,2,AIPW,gam_0,0.108864411767596,3
