estimate,CI_left,CI_right,misp,estimator,iter
1.39237316883213,1.34059227473561,1.43664993756618,1,auDRI,1
1.39339896327937,1.34548317434145,1.44131475221729,1,AIPW,1
1.4317459908881,1.35654145546726,1.50439410562995,2,auDRI,1
1.44829877464562,1.34032422600619,1.55627332328504,2,AIPW,1
1.39744298896266,1.35020680345962,1.4450125241836,3,auDRI,1
1.40460426277864,1.35740936309627,1.451799162461,3,AIPW,1
1.87576759902366,1.79284604234619,1.96763701991342,4,auDRI,1
2.03142993060323,1.93494413112231,2.12791573008414,4,AIPW,1
1.35900661246023,1.312908239664,1.4068206410775,1,auDRI,2
1.35915276317108,1.31158682432647,1.40671870201569,1,AIPW,2
1.41830744721459,1.34316508890438,1.49434700093481,2,auDRI,2
1.41340600837582,1.30859488311203,1.51821713363962,2,AIPW,2
1.36252577686662,1.31491142929183,1.40784651856603,3,auDRI,2
1.36534171277788,1.31810706905577,1.41257635649999,3,AIPW,2
1.72983816187666,1.64629731367414,1.81013122911717,4,auDRI,2
1.86130137013044,1.76438266021207,1.9582200800488,4,AIPW,2
1.38069820158378,1.33235554835145,1.42723349660673,1,auDRI,3
1.3843797790781,1.3368199502754,1.4319396078808,1,AIPW,3
1.42280466970213,1.34841197638357,1.50293872853273,2,auDRI,3
1.46136286058632,1.35356270691018,1.56916301426246,2,AIPW,3
1.39026427820937,1.33819694711579,1.44009804667694,3,auDRI,3
1.39639888863478,1.34939452896748,1.44340324830207,3,AIPW,3
1.85334854448105,1.76321002547957,1.94907188867415,4,auDRI,3
2.01525578156228,1.918307187075,2.11220437604956,4,AIPW,3
1.40463453874393,1.35931598106809,1.45154014593552,1,auDRI,4
1.40149273134872,1.35368520672053,1.44930025597692,1,AIPW,4
1.4337172069661,1.35770301647768,1.50697163785818,2,auDRI,4
1.4530553741143,1.34457266701573,1.56153808121287,2,AIPW,4
1.41077652913439,1.36322445057122,1.45656947153221,3,auDRI,4
1.41286991505008,1.36564327281531,1.46009655728486,3,AIPW,4
1.86373106279996,1.77783936411512,1.94785683327053,4,auDRI,4
2.0203313171855,1.92444645809755,2.11621617627344,4,AIPW,4
1.45934359198458,1.41287202839095,1.50849004672771,1,auDRI,5
1.45550890460787,1.40730229076957,1.50371551844618,1,AIPW,5
1.52826406647144,1.45529587918746,1.60665872898044,2,auDRI,5
1.52874497362547,1.42096527748107,1.63652466976988,2,AIPW,5
1.46700455667113,1.42171987668764,1.51259790256501,3,auDRI,5
1.4686814335522,1.42114564391984,1.51621722318457,3,AIPW,5
1.95654340777321,1.86490373790788,2.04026876472526,4,auDRI,5
2.09939749113631,2.00255172443845,2.19624325783417,4,AIPW,5
1.39306013612119,1.34305402184672,1.43858194983721,1,auDRI,6
1.38939002844894,1.34228954111906,1.43649051577882,1,AIPW,6
1.43950688046503,1.36587191050004,1.50941168471729,2,auDRI,6
1.448345964124,1.34162808175235,1.55506384649566,2,AIPW,6
1.39325447640891,1.34414036824584,1.44220591306784,3,auDRI,6
1.39602691537395,1.34956314802866,1.44249068271925,3,AIPW,6
1.81622566343495,1.73438792046223,1.90209200325866,4,auDRI,6
1.97814127487049,1.88278671219519,2.07349583754578,4,AIPW,6
1.3735674144439,1.32563013437719,1.42353932575097,1,auDRI,7
1.37303019653068,1.3249409514197,1.42111944164167,1,AIPW,7
1.41035987814975,1.33952632425374,1.48398161621302,2,auDRI,7
1.44048473948199,1.33108397686928,1.54988550209471,2,AIPW,7
1.37737523922631,1.33289884229556,1.42774275116148,3,auDRI,7
1.38231164680332,1.33471250257556,1.42991079103108,3,AIPW,7
1.82795825900526,1.74094291361553,1.91457492419886,4,auDRI,7
1.98147626526243,1.88078960881707,2.0821629217078,4,AIPW,7
1.37389480797514,1.32261960968656,1.42337807984117,1,auDRI,8
1.37354423014824,1.32366656527115,1.42342189502533,1,AIPW,8
1.37601787689174,1.3031196416966,1.45207250252322,2,auDRI,8
1.42899314552667,1.3140904343014,1.54389585675193,2,AIPW,8
1.38040479060915,1.32754358202396,1.43072961662236,3,auDRI,8
1.38869765984653,1.34006025081879,1.43733506887428,3,AIPW,8
1.90284977448622,1.81362945963246,1.99636219109218,4,auDRI,8
2.07488446942611,1.97639500421248,2.17337393463973,4,AIPW,8
1.38277274691872,1.33463719966084,1.42841551032812,1,auDRI,9
1.3796327493464,1.33162530197085,1.42764019672194,1,AIPW,9
1.41923040921785,1.34399547060226,1.49308274483513,2,auDRI,9
1.43418020225639,1.3253027080508,1.54305769646198,2,AIPW,9
1.38545825249168,1.33312473623375,1.43288511263516,3,auDRI,9
1.38545680359299,1.33806683253582,1.43284677465016,3,AIPW,9
1.79347276418704,1.7058759992925,1.87646641471864,4,auDRI,9
1.97955593084153,1.881387366914,2.07772449476906,4,AIPW,9
1.36979526061363,1.32240235858103,1.41568881071212,1,auDRI,10
1.36620161977737,1.31917576456367,1.41322747499107,1,AIPW,10
1.41213754256747,1.34578449162018,1.48211165179822,2,auDRI,10
1.43825618003207,1.33349188672783,1.54302047333631,2,AIPW,10
1.37588057334328,1.32712311355011,1.42373997522612,3,auDRI,10
1.37449121621836,1.32808395604888,1.42089847638785,3,AIPW,10
1.88666309524308,1.80129003659646,1.97232863336914,4,auDRI,10
2.02506821270669,1.93113996701961,2.11899645839378,4,AIPW,10
1.34384652727239,1.29770704018404,1.39052328037362,1,auDRI,11
1.33660668482965,1.28994500912234,1.38326836053697,1,AIPW,11
1.39557940613022,1.32568830949302,1.46173168230356,2,auDRI,11
1.39414887105447,1.28976971247462,1.49852802963432,2,AIPW,11
1.3509551185053,1.30524403166444,1.39872699452202,3,auDRI,11
1.34518645378148,1.29906307364115,1.39130983392181,3,AIPW,11
1.78068220850184,1.70200580550235,1.86553229510375,4,auDRI,11
1.90839836273481,1.81325482201805,2.00354190345157,4,AIPW,11
1.37688339375534,1.33098318980274,1.4249748042297,1,auDRI,12
1.37177853969051,1.32444413450889,1.41911294487213,1,AIPW,12
1.39824496730395,1.32762818779175,1.4689603671377,2,auDRI,12
1.43354006941356,1.32560039585061,1.54147974297651,2,AIPW,12
1.38462325188448,1.33516983078172,1.43247029475701,3,auDRI,12
1.38323062275677,1.33640943241686,1.43005181309668,3,AIPW,12
1.83113792462601,1.74361291792523,1.91823477871569,4,auDRI,12
1.9728025964044,1.87658099907041,2.06902419373838,4,AIPW,12
1.34369357906915,1.29733558540807,1.39235713849544,1,auDRI,13
1.34610013595281,1.2979108388598,1.39428943304582,1,AIPW,13
1.38665557322474,1.31827495502827,1.4541492361891,2,auDRI,13
1.42728331828391,1.32211639247709,1.53245024409072,2,AIPW,13
1.34961560903765,1.29899090668325,1.39848581590192,3,auDRI,13
1.35409546398113,1.30622410029051,1.40196682767175,3,AIPW,13
1.84990099712698,1.76795239660174,1.93613348250075,4,auDRI,13
1.98754677397937,1.89099067937688,2.08410286858186,4,AIPW,13
1.36315507331213,1.31235077484942,1.41259296596195,1,auDRI,14
1.35995464457578,1.31059045633264,1.40931883281892,1,AIPW,14
1.38585662560225,1.30745356564985,1.4560024413343,2,auDRI,14
1.41109587880891,1.29665164827093,1.52554010934689,2,AIPW,14
1.36928094251782,1.31952090876634,1.42133515126924,3,auDRI,14
1.37084984907203,1.32220341423991,1.41949628390414,3,AIPW,14
1.89079531685872,1.8079573075344,1.97711334634028,4,auDRI,14
2.068343163983,1.96830826906429,2.16837805890171,4,AIPW,14
1.35003264557202,1.30110617573087,1.39874648639344,1,auDRI,15
1.35293405765069,1.30491906345888,1.4009490518425,1,AIPW,15
1.39222655190288,1.31970624829171,1.46546794252101,2,auDRI,15
1.40717571547897,1.29983999586689,1.51451143509105,2,AIPW,15
1.35272428867162,1.30701484078699,1.40139187774733,3,auDRI,15
1.36190352043059,1.31416250154623,1.40964453931495,3,AIPW,15
1.76397395885184,1.68082081151033,1.8509985368145,4,auDRI,15
1.91149671385475,1.81309293130027,2.00990049640923,4,AIPW,15
1.37101592067436,1.32281379522077,1.41982852413123,1,auDRI,16
1.36801985008035,1.32020644996398,1.41583325019672,1,AIPW,16
1.41619744491718,1.34320641547325,1.48922473415494,2,auDRI,16
1.40250390917008,1.29524520828006,1.5097626100601,2,AIPW,16
1.37324158227793,1.32075766162398,1.42050515193919,3,auDRI,16
1.37285653383334,1.32554222318711,1.42017084447957,3,AIPW,16
1.75857884028507,1.66704932306901,1.84278872820056,4,auDRI,16
1.95407098445074,1.8565614944303,2.05158047447118,4,AIPW,16
1.3767914473973,1.32965315995028,1.4252742004056,1,auDRI,17
1.37598556429237,1.3279274028227,1.42404372576203,1,AIPW,17
1.41854917635343,1.34822292621627,1.48897213597345,2,auDRI,17
1.45573716651057,1.3475282686408,1.56394606438035,2,AIPW,17
1.38344146199651,1.332662861919,1.4293340264638,3,auDRI,17
1.3861601785742,1.33910844132134,1.43321191582705,3,AIPW,17
1.88925333495802,1.80292607947254,1.97635367712304,4,auDRI,17
2.03774230247425,1.93971178145394,2.13577282349455,4,AIPW,17
1.37107501034951,1.32277963001317,1.41832246484597,1,auDRI,18
1.36927853505926,1.32077480221838,1.41778226790013,1,AIPW,18
1.41180875262785,1.33428858827234,1.48496467867439,2,auDRI,18
1.43221053410661,1.32169938941889,1.54272167879433,2,AIPW,18
1.37761708820821,1.32317421136599,1.43089134461381,3,auDRI,18
1.37864368398514,1.33079258653177,1.42649478143851,3,AIPW,18
1.85075171727576,1.76093333467055,1.93689226653132,4,auDRI,18
2.00219358422641,1.90426467310531,2.10012249534751,4,AIPW,18
1.41113343725377,1.36322811851707,1.45898989482464,1,auDRI,19
1.40679762705443,1.35823516535069,1.45536008875816,1,AIPW,19
1.44704731482444,1.37564504116447,1.51985605178836,2,auDRI,19
1.45535598628864,1.34603060020247,1.5646813723748,2,AIPW,19
1.41401596818777,1.365851968712,1.46182201772188,3,auDRI,19
1.41663271682513,1.36902948033926,1.46423595331101,3,AIPW,19
1.92110203395098,1.8350997728399,2.01212465319365,4,auDRI,19
2.09676104722444,2.00056870278612,2.19295339166277,4,AIPW,19
1.38676333985453,1.34173582932021,1.43066767807349,1,auDRI,20
1.38539672182281,1.33843352143145,1.43235992221417,1,AIPW,20
1.41796018706398,1.34773586201134,1.49551101443017,2,auDRI,20
1.43573077339146,1.33013005411199,1.54133149267093,2,AIPW,20
1.39137413714804,1.34768504468393,1.43563631240463,3,auDRI,20
1.39127284955309,1.34475387991863,1.43779181918755,3,AIPW,20
1.8112191364002,1.72570628483966,1.89916541409043,4,auDRI,20
1.9211361748545,1.82411984433566,2.01815250537335,4,AIPW,20
1.37976113398671,1.3272394258885,1.42444479516372,1,auDRI,21
1.37425672617265,1.32677757193387,1.42173588041143,1,AIPW,21
1.41112575652044,1.33585433341924,1.48391578657987,2,auDRI,21
1.41778402298026,1.31271303522444,1.52285501073608,2,AIPW,21
1.38854027578675,1.33898132714935,1.43646219927227,3,auDRI,21
1.38393981121895,1.33705594140924,1.43082368102865,3,AIPW,21
1.76873573599836,1.68118943150116,1.85232184878628,4,auDRI,21
1.8956332626671,1.79899342265759,1.9922731026766,4,AIPW,21
1.38011197819024,1.33592165193285,1.42793868384184,1,auDRI,22
1.38397267084671,1.33555355034525,1.43239179134817,1,AIPW,22
1.42001128834905,1.34703769068061,1.49439813778988,2,auDRI,22
1.409971421315,1.29638501473367,1.52355782789633,2,AIPW,22
1.39215240169861,1.34505230868709,1.4418976427914,3,auDRI,22
1.39870625880316,1.35132530182014,1.44608721578618,3,AIPW,22
1.85753040185324,1.77512661391239,1.94228010859351,4,auDRI,22
2.02795978391902,1.93129563982607,2.12462392801197,4,AIPW,22
1.3984683748751,1.35178041638093,1.44589712014979,1,auDRI,23
1.39507855489945,1.34792531607092,1.44223179372799,1,AIPW,23
1.42046011869324,1.34869043030739,1.49091100241509,2,auDRI,23
1.42493477578356,1.31641719934805,1.53345235221907,2,AIPW,23
1.40198777833774,1.35500109454864,1.45082481146761,3,auDRI,23
1.40389115084685,1.35729093544807,1.45049136624563,3,AIPW,23
1.83830716130158,1.74882877356081,1.92613715623008,4,auDRI,23
1.98926456672334,1.89391233395115,2.08461679949553,4,AIPW,23
1.39455222668882,1.34956552973531,1.44153804891796,1,auDRI,24
1.39352366798434,1.3453366602537,1.44171067571497,1,AIPW,24
1.42771177386159,1.34994991395918,1.50060171139135,2,auDRI,24
1.4393541018873,1.33010412696745,1.54860407680714,2,AIPW,24
1.39855099807206,1.34935418249256,1.44558641758627,3,auDRI,24
1.4034647179018,1.3560133657294,1.4509160700742,3,AIPW,24
1.82634106657451,1.73939752228146,1.91707774909105,4,auDRI,24
