estimate,CI_left,CI_right,misp,estimator,iter
1.3613109746635,1.30717573054841,1.41071154347235,1,auDRI,1
1.3585448847471,1.30592744844409,1.41116232105012,1,AIPW,1
1.41578040475961,1.33732874967221,1.49189455350486,2,auDRI,1
1.48643649009134,1.34692990196668,1.62594307821599,2,AIPW,1
1.37100845594127,1.31717108085192,1.42480857597589,3,auDRI,1
1.37482040365173,1.32547166695537,1.42416914034809,3,AIPW,1
2.27175247774885,2.17851273123277,2.36210070064484,4,auDRI,1
2.53041821834274,2.43487857122304,2.62595786546244,4,AIPW,1
1.36912112816163,1.31945536442518,1.42296176639351,1,auDRI,2
1.3557893687393,1.30409067013514,1.40748806734346,1,AIPW,2
1.46443740282112,1.38638631368722,1.54285656033607,2,auDRI,2
1.46674630185415,1.3230711747278,1.6104214289805,2,AIPW,2
1.37378214422551,1.32171023984151,1.42293405291664,3,auDRI,2
1.37547426590209,1.32701462310203,1.42393390870215,3,AIPW,2
2.27724280260303,2.18554107015624,2.36713684347654,4,auDRI,2
2.5451030996103,2.45077533864844,2.63943086057216,4,AIPW,2
1.37866016377222,1.32431555310217,1.43003202228503,1,auDRI,3
1.37123569261258,1.31965520939419,1.42281617583098,1,AIPW,3
1.41298578902253,1.32894199005689,1.49712565382447,2,auDRI,3
1.46766329789505,1.32245857581348,1.61286801997662,2,AIPW,3
1.38736043432095,1.33542577341431,1.43888890106346,3,auDRI,3
1.39802016265612,1.35001633632868,1.44602398898356,3,AIPW,3
2.2486229325642,2.16723616355992,2.32937307103656,4,auDRI,3
2.51959538822142,2.4248180557475,2.61437272069533,4,AIPW,3
1.35537689869574,1.30117087155755,1.40996454110954,1,auDRI,4
1.35156449879922,1.29890657010658,1.40422242749186,1,AIPW,4
1.38720450393425,1.30007087794508,1.48425084006465,2,auDRI,4
1.42138822916737,1.27100427727223,1.57177218106252,2,AIPW,4
1.36386996048989,1.30512447684039,1.42214083049217,3,auDRI,4
1.3767877551936,1.32929619445672,1.42427931593047,3,AIPW,4
2.25899070128542,2.17093224747629,2.35338087407581,4,auDRI,4
2.53460442827489,2.44064374075863,2.62856511579114,4,AIPW,4
1.36829628654287,1.31701726958052,1.41978953597039,1,auDRI,5
1.36131130603905,1.30860867645065,1.41401393562746,1,AIPW,5
1.43419398144119,1.36067218173871,1.51755602737827,2,auDRI,5
1.37402745774676,1.20265682548592,1.54539809000759,2,AIPW,5
1.37517864134955,1.32013518672515,1.43285403597753,3,auDRI,5
1.38129679669506,1.3332756800202,1.42931791336991,3,AIPW,5
2.27307427421383,2.17809348666798,2.36188705545551,4,auDRI,5
2.53016401374475,2.43517120373185,2.62515682375764,4,AIPW,5
1.37179415612766,1.31825646736711,1.4277152595986,1,auDRI,6
1.37535031417819,1.32204564093948,1.42865498741689,1,AIPW,6
1.39959609672887,1.32066633684601,1.48056420714818,2,auDRI,6
1.39929299531002,1.22542671883352,1.57315927178652,2,AIPW,6
1.38293218745203,1.3279416543458,1.43865019748166,3,auDRI,6
1.38983309879664,1.34210563823725,1.43756055935602,3,AIPW,6
2.36520661140896,2.27209350697411,2.46056462032045,4,auDRI,6
2.60278613893888,2.5078972825693,2.69767499530845,4,AIPW,6
1.36713092404565,1.31241598137378,1.41995737247699,1,auDRI,7
1.35658604374466,1.30490271103221,1.40826937645711,1,AIPW,7
1.38838274620457,1.30662885157991,1.47710563025653,2,auDRI,7
1.39074526354616,1.2401698675249,1.54132065956742,2,AIPW,7
1.38358127619158,1.33053389924609,1.436627538502,3,auDRI,7
1.38884700423782,1.34065492159362,1.43703908688202,3,AIPW,7
2.19918497537978,2.10782869987847,2.28426499994705,4,auDRI,7
2.42808134066379,2.33324721554286,2.52291546578472,4,AIPW,7
1.37200621051661,1.32051516013849,1.42245763572355,1,auDRI,8
1.37368966008193,1.32164686856126,1.42573245160259,1,AIPW,8
1.44057441820302,1.35983548263022,1.52417787190409,2,auDRI,8
1.43768479893151,1.27894740739993,1.59642219046308,2,AIPW,8
1.38688491469308,1.33791272447646,1.43694830903619,3,auDRI,8
1.3962818061062,1.34864048515342,1.44392312705899,3,AIPW,8
2.25269345348207,2.16705750969677,2.34383607505698,4,auDRI,8
2.49403390162649,2.40090599051734,2.58716181273563,4,AIPW,8
