estimate,CI_left,CI_right,misp,estimator,iter
1.43720162613227,1.36352282047129,1.50860538102672,1,auDRI,1
1.44410183578608,1.37418671145273,1.51401696011942,1,AIPW,1
1.4987098528179,1.39135356465759,1.61025183071389,2,auDRI,1
1.5384264305407,1.38796477337329,1.68888808770811,2,AIPW,1
1.44751973130448,1.37980208096839,1.51745708784989,3,auDRI,1
1.45823086418984,1.38929087295708,1.52717085542259,3,AIPW,1
1.91403198672012,1.78878794217631,2.03392270118171,4,auDRI,1
1.99265998881241,1.85406485538514,2.13125512223969,4,AIPW,1
1.40822694087038,1.33614373250805,1.47592691485686,1,auDRI,2
1.39906140347163,1.33006190612425,1.46806090081901,1,AIPW,2
1.45647140129223,1.34751923104629,1.56198293735732,2,auDRI,2
1.48967885869615,1.3382514564875,1.6411062609048,2,AIPW,2
1.41565430718355,1.34134794122754,1.48040640893523,3,auDRI,2
1.41108537571997,1.34318914179302,1.47898160964693,3,AIPW,2
1.83248451794218,1.71126942617674,1.95110539368249,4,auDRI,2
1.98405570536254,1.84798159833203,2.12012981239305,4,AIPW,2
1.33617811365757,1.26866685247439,1.40661794802441,1,auDRI,3
1.32871135518329,1.26098845374362,1.39643425662296,1,AIPW,3
1.39380036311518,1.28031955585884,1.50558032563095,2,auDRI,3
1.39307519872048,1.24218347152863,1.54396692591233,2,AIPW,3
1.34155118978183,1.27630520567446,1.40863794874837,3,auDRI,3
1.34214062488382,1.2750820648491,1.40919918491853,3,AIPW,3
1.85542697232822,1.73064473241567,1.98986860627666,4,auDRI,3
1.93802885933816,1.80068830817169,2.07536941050462,4,AIPW,3
1.36312758916772,1.29382176678364,1.43507489393649,1,auDRI,4
1.35889590995417,1.29092319223974,1.4268686276686,1,AIPW,4
1.39689637244639,1.29713172570777,1.49780545440729,2,auDRI,4
1.51023189861605,1.36914797711965,1.65131582011245,2,AIPW,4
1.36501861365672,1.30087086027606,1.42665594060894,3,auDRI,4
1.36946163467917,1.30196288106178,1.43696038829656,3,AIPW,4
1.77738226009507,1.64921500461654,1.90381074618305,4,auDRI,4
1.92819023822576,1.79329367144766,2.06308680500385,4,AIPW,4
1.34659376193341,1.28143777651948,1.41719287258168,1,auDRI,5
1.34415795922504,1.27521653340074,1.41309938504935,1,AIPW,5
1.42244839498139,1.3089925250199,1.52840348118045,2,auDRI,5
1.41948188792054,1.27222832569944,1.56673545014165,2,AIPW,5
1.35626370364141,1.28841802938797,1.42344094523156,3,auDRI,5
1.36243322880791,1.29426690151197,1.43059955610386,3,AIPW,5
1.77294587314873,1.64998745094923,1.89271709480638,4,auDRI,5
1.92604626738961,1.79001464139426,2.06207789338497,4,AIPW,5
1.42077277987578,1.34862442230619,1.49345907508853,1,auDRI,6
1.41255864394269,1.34139909634874,1.48371819153664,1,AIPW,6
1.49304896876521,1.38512898217505,1.59150543910587,2,auDRI,6
1.52929395285969,1.37161626754138,1.686971638178,2,AIPW,6
1.42554042788508,1.35736763552579,1.49733801016744,3,auDRI,6
1.42947003417431,1.36004296334074,1.49889710500788,3,AIPW,6
1.9509706993366,1.8346932812739,2.07891173394916,4,auDRI,6
2.10785113945767,1.96803374393979,2.24766853497555,4,AIPW,6
1.37651032855127,1.30777163375426,1.44381184423579,1,auDRI,7
1.36443397394661,1.2939825875043,1.43488536038891,1,AIPW,7
1.4459346610929,1.33302164881498,1.55685301912034,2,auDRI,7
1.42118772271842,1.26674078037569,1.57563466506115,2,AIPW,7
1.3824007272274,1.31319718279833,1.44848221440881,3,auDRI,7
1.3789808201663,1.31028482437637,1.44767681595623,3,AIPW,7
1.82060877510492,1.70495680661823,1.94163594650381,4,auDRI,7
1.98909037426737,1.85149960154194,2.1266811469928,4,AIPW,7
1.37010766472276,1.30247900774549,1.43825343547059,1,auDRI,8
1.3608559131971,1.29249969761793,1.42921212877628,1,AIPW,8
1.40239299890651,1.30726292519969,1.51485358885773,2,auDRI,8
1.47939940478666,1.33405333557978,1.62474547399355,2,AIPW,8
1.37699972271807,1.31382040550595,1.44135409606939,3,auDRI,8
1.36979917406456,1.30217118848633,1.43742715964279,3,AIPW,8
1.75582560686036,1.63032395116902,1.88686526487015,4,auDRI,8
1.90857858948215,1.77042170346921,2.04673547549508,4,AIPW,8
1.38381286245459,1.31904237894166,1.45392222805678,1,auDRI,9
1.37530858657844,1.30824611738399,1.44237105577289,1,AIPW,9
1.42880111771408,1.32239968707146,1.53021178280663,2,auDRI,9
1.48078219211276,1.34069477065211,1.62086961357341,2,AIPW,9
1.38916642813668,1.32787573590382,1.4568571909575,3,auDRI,9
1.38424824090728,1.31738635866747,1.45111012314709,3,AIPW,9
1.72130061799803,1.60408462707439,1.84295722713985,4,auDRI,9
1.83748113510609,1.70233529335158,1.97262697686059,4,AIPW,9
1.39712693421812,1.32688912117718,1.46728558308466,1,auDRI,10
1.40107807466234,1.33176801321194,1.47038813611274,1,AIPW,10
1.45665525543284,1.35587840510811,1.57041845847497,2,auDRI,10
1.4935859128189,1.34139928313843,1.64577254249937,2,AIPW,10
1.40443297317378,1.33530941927015,1.47433987112303,3,auDRI,10
1.41487049059599,1.34691097160328,1.4828300095887,3,AIPW,10
1.84436151603145,1.71921324461755,1.971740419846,4,auDRI,10
2.0115147587355,1.87366200069027,2.14936751678073,4,AIPW,10
1.30240695618482,1.23221586030267,1.3704880952696,1,auDRI,11
1.30102454989126,1.23315401938856,1.36889508039396,1,AIPW,11
1.3297401098793,1.21907835959699,1.44906335527696,2,auDRI,11
1.34935142793799,1.19189542178159,1.50680743409439,2,AIPW,11
1.31411297054813,1.2465808499983,1.37986170675972,3,auDRI,11
1.32762393191868,1.26206048582719,1.39318737801016,3,AIPW,11
1.72546471925416,1.60728781491003,1.83922277361018,4,auDRI,11
1.93264173765117,1.79869835851546,2.06658511678688,4,AIPW,11
1.30710774631014,1.23352409979569,1.3825482565698,1,auDRI,12
1.31509439038161,1.24393583664584,1.38625294411739,1,AIPW,12
1.38237351696528,1.2669964541427,1.47666073145287,2,auDRI,12
1.42480058637271,1.27597052050243,1.57363065224298,2,AIPW,12
1.31129812188735,1.23933454476526,1.38331371955271,3,auDRI,12
1.33107503663269,1.2607431018296,1.40140697143577,3,AIPW,12
1.7332946492804,1.61100972836507,1.85783429336774,4,auDRI,12
1.8856213713549,1.74711787102992,2.02412487167989,4,AIPW,12
1.42415252196498,1.36019689050912,1.48618969597958,1,auDRI,13
1.40587158176253,1.33794530883058,1.47379785469449,1,AIPW,13
1.4582893493809,1.34871400407201,1.56237016943268,2,auDRI,13
1.43208704800933,1.27183069758936,1.59234339842929,2,AIPW,13
1.43312637302092,1.36391727523413,1.50113490105448,3,auDRI,13
1.42701511946211,1.36113571026251,1.4928945286617,3,AIPW,13
1.83520870176166,1.70348440796307,1.96322904849207,4,auDRI,13
2.02021657686401,1.88122391520133,2.15920923852668,4,AIPW,13
1.39067619902757,1.3222011216451,1.46233067268768,1,auDRI,14
1.3776066247861,1.30740897017159,1.44780427940061,1,AIPW,14
1.46298716917843,1.35827380494655,1.56950047199007,2,auDRI,14
1.4633143064786,1.31312543266577,1.61350318029143,2,AIPW,14
1.39939050396618,1.33542245877499,1.46584743208601,3,auDRI,14
1.3972643659226,1.32878917457071,1.46573955727448,3,AIPW,14
1.95272125911516,1.83376829482906,2.07382346018121,4,auDRI,14
2.07108500519015,1.935114358043,2.20705565233729,4,AIPW,14
1.36616377861384,1.29267349374309,1.43406243863479,1,auDRI,15
1.35897059011923,1.28863079043354,1.42931038980492,1,AIPW,15
1.40663966212188,1.29293318522403,1.51823965632612,2,auDRI,15
1.46630060778818,1.31351742042505,1.61908379515132,2,AIPW,15
1.37165781210336,1.29830492193167,1.44071579022658,3,auDRI,15
1.36989260106842,1.30017114778269,1.43961405435415,3,AIPW,15
1.85026138990435,1.71542687952814,1.98489621249919,4,auDRI,15
1.98107526045449,1.83863337910363,2.12351714180535,4,AIPW,15
1.39844784321722,1.3310093069398,1.46498673071519,1,auDRI,16
1.39583023934385,1.32613954831238,1.46552093037533,1,AIPW,16
1.42635014144493,1.32416233864103,1.5351433008118,2,auDRI,16
1.47391941187719,1.31793844513533,1.62990037861904,2,AIPW,16
1.4031455252869,1.33165492433948,1.47564732288418,3,auDRI,16
1.41270912652081,1.3442771174525,1.48114113558912,3,AIPW,16
1.92334708285032,1.80469996713914,2.04204821071865,4,auDRI,16
2.03480946081508,1.89401848199089,2.17560043963928,4,AIPW,16
1.35126361682519,1.27840688710791,1.41893309092609,1,auDRI,17
1.35727536851809,1.28856339591424,1.42598734112194,1,AIPW,17
1.43626608425531,1.32165744171292,1.54790002768105,2,auDRI,17
1.42618348111199,1.27205817730011,1.58030878492386,2,AIPW,17
1.36981454530424,1.30321009105036,1.4381280005697,3,auDRI,17
1.38179374952768,1.31477664639583,1.44881085265953,3,AIPW,17
1.87057326921429,1.7462561523626,1.99874151125446,4,auDRI,17
2.020425397253,1.88301659501759,2.15783419948842,4,AIPW,17
1.39758647190081,1.33029667666978,1.46459097874389,1,auDRI,18
1.39252086707344,1.32524782186327,1.45979391228361,1,AIPW,18
1.45520584925402,1.35052369031055,1.56367114181465,2,auDRI,18
1.49638587913907,1.34173176532064,1.65103999295749,2,AIPW,18
1.41370466621432,1.34637882693396,1.47992293170118,3,auDRI,18
1.41026235397636,1.34385891761428,1.47666579033844,3,AIPW,18
1.9713627165816,1.84533345984611,2.0944672775536,4,auDRI,18
2.12015830210838,1.98345053010584,2.25686607411092,4,AIPW,18
1.37680633571067,1.31163114648187,1.43879039484005,1,auDRI,19
1.37061737092202,1.30415958488742,1.43707515695662,1,AIPW,19
1.45190883561817,1.35382337913757,1.55098817933074,2,auDRI,19
1.43603433233508,1.28553671696827,1.5865319477019,2,AIPW,19
1.38241813907928,1.31370264251648,1.44893907628217,3,auDRI,19
1.38628212932805,1.32145629383262,1.45110796482347,3,AIPW,19
1.86325538497853,1.74392524083485,1.98066914626526,4,auDRI,19
1.96958871264204,1.83454662482022,2.10463080046387,4,AIPW,19
1.38490661225635,1.3117443086763,1.45765071151208,1,auDRI,20
1.38410801174482,1.31211909928547,1.45609692420417,1,AIPW,20
1.43634910724551,1.30916247542785,1.55641493663432,2,auDRI,20
1.46883698091324,1.30538439163348,1.63228957019301,2,AIPW,20
1.39278093235254,1.32194592699471,1.46227699864002,3,auDRI,20
1.40423831510891,1.33489946978716,1.47357716043065,3,AIPW,20
1.84741489253888,1.72035168515584,1.98002395495745,4,auDRI,20
2.06277360944365,1.92092357827801,2.20462364060929,4,AIPW,20
1.40811824797979,1.33724181239753,1.47791122795639,1,auDRI,21
1.40024705522794,1.33068392853458,1.4698101819213,1,AIPW,21
1.46577304946525,1.35090597690852,1.56725447870235,2,auDRI,21
1.49660719629607,1.33996454723139,1.65324984536074,2,AIPW,21
1.41454583159485,1.33683954228163,1.48531202031152,3,auDRI,21
1.4147173301348,1.34696445454763,1.48247020572197,3,AIPW,21
1.90941820148968,1.7817850686364,2.02880128506451,4,auDRI,21
2.07302399466485,1.93494232860952,2.21110566072017,4,AIPW,21
1.39023204706295,1.31738885800777,1.46050679100379,1,auDRI,22
1.38428779122506,1.31418381342893,1.45439176902118,1,AIPW,22
1.41539528172516,1.3063781302723,1.51970766823405,2,auDRI,22
1.44964534538729,1.29346543943078,1.6058252513438,2,AIPW,22
1.40175481076829,1.32992301327383,1.46978805627233,3,auDRI,22
1.39737389741881,1.32861736072057,1.46613043411704,3,AIPW,22
1.90257470732747,1.77863183157187,2.02651399544722,4,auDRI,22
2.08919649178978,1.95149644769096,2.2268965358886,4,AIPW,22
1.34471023783922,1.27782732234778,1.41660689114649,1,auDRI,23
1.34052436693255,1.27121222021933,1.40983651364577,1,AIPW,23
1.41315575367871,1.29778878828335,1.52725957699826,2,auDRI,23
1.45382531471537,1.29735673894391,1.61029389048682,2,AIPW,23
1.35081866303749,1.28260937855398,1.41757219510456,3,auDRI,23
1.35804567826646,1.29028132570407,1.42581003082884,3,AIPW,23
1.78570664754273,1.64367650346908,1.90605934419821,4,auDRI,23
1.98870015538969,1.84817979316333,2.12922051761605,4,AIPW,23
1.42414833065051,1.35456875108242,1.49426716572712,1,auDRI,24
1.42043682342296,1.35100174304955,1.48987190379638,1,AIPW,24
1.46900087490292,1.35738137421551,1.57808913765871,2,auDRI,24
1.51223652757567,1.35333436295074,1.6711386922006,2,AIPW,24
1.43736084092337,1.36538163452843,1.50871813003292,3,auDRI,24
1.44215080444761,1.37384037938235,1.51046122951288,3,AIPW,24
1.93482762796217,1.81197894103306,2.06082666761622,4,auDRI,24
2.15996356430921,2.02045667220078,2.29947045641764,4,AIPW,24
1.36393866936072,1.30203714964803,1.43547853821522,1,auDRI,25
1.35613610361595,1.28930910197119,1.42296310526071,1,AIPW,25
1.40436123069227,1.29381388046491,1.5135183842293,2,auDRI,25
1.44855795089536,1.30364963218402,1.5934662696067,2,AIPW,25
1.3698270354684,1.30500790063693,1.43637414631773,3,auDRI,25
1.3670915195473,1.30049224655414,1.43369079254046,3,AIPW,25
1.69725584367356,1.56350071455775,1.82608625745427,4,auDRI,25
1.83034931080388,1.69170560646353,1.96899301514423,4,AIPW,25
1.38656874264416,1.31543285602808,1.45401041940097,1,auDRI,26
1.39058630321872,1.3219239239164,1.45924868252105,1,AIPW,26
1.46157422631329,1.35728908930432,1.56954162914911,2,auDRI,26
1.49715872538317,1.33771926481174,1.6565981859546,2,AIPW,26
1.40047187731205,1.33442129922001,1.47421835250096,3,auDRI,26
1.41085519229932,1.34344530236536,1.47826508223327,3,AIPW,26
1.9487022074316,1.83219586320452,2.07884660357858,4,auDRI,26
2.16189277430152,2.02158254819555,2.30220300040748,4,AIPW,26
1.35727757534951,1.28906751082524,1.42450992541589,1,auDRI,27
1.3538346582384,1.28517159448302,1.42249772199377,1,AIPW,27
1.40673207605405,1.29606773900369,1.52276725554232,2,auDRI,27
1.49428542304512,1.34888153243942,1.63968931365082,2,AIPW,27
1.36361170297038,1.29764890644289,1.43029300221308,3,auDRI,27
1.36511388761931,1.29686761878969,1.43336015644893,3,AIPW,27
1.71657091717363,1.58436635118018,1.84107411781417,4,auDRI,27
1.85851223040174,1.71786334968212,1.99916111112135,4,AIPW,27
1.39690207662507,1.32473153904195,1.46571920100634,1,auDRI,28
1.39623615724898,1.32713502671565,1.46533728778232,1,AIPW,28
1.45972024542042,1.34698608237013,1.57695971352779,2,auDRI,28
1.46162565617976,1.30975313561011,1.6134981767494,2,AIPW,28
1.40997908843219,1.34130579930107,1.47976085353285,3,auDRI,28
1.41416219177681,1.34634872969248,1.48197565386115,3,AIPW,28
1.77675061861984,1.65060657856156,1.89934406106894,4,auDRI,28
1.94099506939662,1.80372658650899,2.07826355228424,4,AIPW,28
1.39311333454153,1.32733643518763,1.46198137163758,1,auDRI,29
1.38968647641926,1.32244795230478,1.45692500053374,1,AIPW,29
1.39276685326398,1.28558699096893,1.50097116626612,2,auDRI,29
1.42374652544463,1.26880461534681,1.57868843554244,2,AIPW,29
1.40129126044394,1.33566154783266,1.46728265499951,3,auDRI,29
1.40390600525977,1.33793533911494,1.4698766714046,3,AIPW,29
1.79549526311271,1.67172744097999,1.92231288881591,4,auDRI,29
1.94463574742969,1.80352716706418,2.08574432779519,4,AIPW,29
1.40949557438916,1.34050113398118,1.47770049784067,1,auDRI,30
1.40662206502496,1.33785750769452,1.47538662235541,1,AIPW,30
1.50038662538268,1.39639998843517,1.59610870920705,2,auDRI,30
1.47537712637681,1.32475899300316,1.62599525975045,2,AIPW,30
1.4206726039893,1.34974644841438,1.48839206150915,3,auDRI,30
1.42291818053302,1.35507245718116,1.49076390388489,3,AIPW,30
1.91992416200302,1.80110988904756,2.03889892078511,4,auDRI,30
2.04793342384092,1.91326916441165,2.18259768327018,4,AIPW,30
1.45000305178604,1.38193847080798,1.52463171250337,1,auDRI,31
1.4387516384804,1.37063270624539,1.50687057071541,1,AIPW,31
1.49031774612618,1.38197827399718,1.5932166567703,2,auDRI,31
1.49453561475799,1.34553862478422,1.64353260473175,2,AIPW,31
1.46470699598255,1.39324416360512,1.53732247368076,3,auDRI,31
1.45333972425553,1.38679980896471,1.51987963954635,3,AIPW,31
1.84967364373478,1.73113646369051,1.98275118902927,4,auDRI,31
