out
0.880210898738325
0.80626100282648
0.957612264969482
0.88487528190321
0.809856557529531
0.959894006276889
0.878916959062424
0.802198981970687
0.952075471621599
0.87217307192003
0.794762047840869
0.949584095999192
0.771768133416633
0.694890664673503
0.849499269016129
0.771694708536651
0.695848169978745
0.847541247094558
0.828854559622672
0.752308227136798
0.904258690157301
0.834777021319864
0.761079355361986
0.908474687277743
