estimate,CI_left,CI_right,misp,estimator,iter
1.32745504620578,1.1884105709602,1.46054866537332,1,auDRI,1
1.32910205168515,1.19005948849579,1.46814461487451,1,AIPW,1
1.51322832522836,1.2874219859714,1.75156811807627,2,auDRI,1
1.6835544620603,1.40312423212147,1.96398469199912,2,AIPW,1
1.34995309743855,1.21149998173399,1.48296746689088,3,auDRI,1
1.35343743969831,1.2152192462895,1.49165563310712,3,AIPW,1
1.80559643215697,1.55834438155377,2.05870415262251,4,auDRI,1
1.95844336215511,1.68119504290476,2.23569168140546,4,AIPW,1
1.37709740320743,1.20109148209026,1.55519022033341,1,auDRI,2
1.35174825409384,1.19590022520715,1.50759628298054,1,AIPW,2
1.57641004875432,1.33582540832157,1.81105070980009,2,auDRI,2
1.57019929249021,1.26825362201681,1.87214496296362,2,AIPW,2
1.40222693645595,1.23038229541609,1.58050736994271,3,auDRI,2
1.41671514449577,1.27410241463673,1.55932787435481,3,AIPW,2
2.14130086787572,1.91603595301414,2.36475670831624,4,auDRI,2
2.26403400251422,2.01070523125651,2.51736277377193,4,AIPW,2
1.26315792768475,1.13356994518757,1.38765109075916,1,auDRI,3
1.26118980831679,1.13230537852704,1.39007423810654,1,AIPW,3
1.49911252112943,1.28770856059013,1.73175315898005,2,auDRI,3
1.63948519926187,1.36802097110404,1.91094942741971,2,AIPW,3
1.27540591667298,1.15676528025715,1.40092301849827,3,auDRI,3
1.26937883270363,1.14046518163079,1.39829248377647,3,AIPW,3
1.61201340505817,1.37976121375714,1.85479108543682,4,auDRI,3
1.74612758355714,1.47606621842187,2.01618894869241,4,AIPW,3
1.45694162645322,1.314267400617,1.60355429511729,1,auDRI,4
1.4783328409509,1.33163302419192,1.62503265770989,1,AIPW,4
1.68426616831032,1.48674717528205,1.90405628321981,2,auDRI,4
1.72346221732717,1.43278281990601,2.01414161474834,2,AIPW,4
1.48400482190151,1.33552530380951,1.63229761030845,3,auDRI,4
1.49720499807815,1.35169535381696,1.64271464233935,3,AIPW,4
2.03759221587715,1.79700959352648,2.25683828294347,4,auDRI,4
2.12278998787553,1.84224252722738,2.40333744852368,4,AIPW,4
1.32536354608095,1.17531162685675,1.48283932061234,1,auDRI,5
1.27386298755426,1.11428243843213,1.43344353667639,1,AIPW,5
1.51028153884437,1.29294005531601,1.74554241784955,2,auDRI,5
1.39607273824158,1.08898040671664,1.70316506976651,2,AIPW,5
1.36611723801516,1.20757854567964,1.51118374796263,3,auDRI,5
1.36286162068888,1.21635993821957,1.50936330315818,3,AIPW,5
1.84863432163338,1.60906183175965,2.08879518772932,4,auDRI,5
2.00109846881164,1.72665717522076,2.27553976240253,4,AIPW,5
1.44724925138721,1.26310052442172,1.6374702416197,1,auDRI,6
1.38839484759717,1.21685835150533,1.55993134368901,1,AIPW,6
1.61711952120202,1.33035045551994,1.89796703260317,2,auDRI,6
1.46892706982496,1.09329369272834,1.84456044692157,2,AIPW,6
1.44697830286265,1.27247917684633,1.63657568062182,3,auDRI,6
1.44741269154374,1.29285051352747,1.60197486956001,3,AIPW,6
1.93216505469198,1.65462499666142,2.20506497193624,4,auDRI,6
2.21554600173379,1.90502949333622,2.52606251013135,4,AIPW,6
1.36398971101402,1.20670150178239,1.50477395151664,1,auDRI,7
1.37242515298713,1.2272053493222,1.51764495665205,1,AIPW,7
1.54794488603275,1.29206310581891,1.80224492818237,2,auDRI,7
