estimate,CI_left,CI_right,misp,estimator,iter
1.37325874537746,1.32746895611823,1.41857516381336,1,auDRI,1
1.37018800322655,1.32300937081086,1.41736663564225,1,AIPW,1
1.42271972512818,1.34875689393366,1.49729858734043,2,auDRI,1
1.46400744626791,1.36683523385505,1.56117965868077,2,AIPW,1
1.37442496582339,1.32806879740398,1.41783075081149,3,auDRI,1
1.37252316657062,1.32535916192815,1.41968717121309,3,AIPW,1
1.57298758936934,1.48861931812095,1.6591946057822,4,auDRI,1
1.62790700755566,1.53125028997738,1.72456372513393,4,AIPW,1
1.36081005009927,1.31431352871298,1.40844169803837,1,auDRI,2
1.36664520488694,1.31941641723681,1.41387399253707,1,AIPW,2
1.39659725928579,1.32139025574242,1.46953806830466,2,auDRI,2
1.45337993370912,1.35406620390099,1.55269366351725,2,AIPW,2
1.36298351236853,1.31445093780232,1.40926479488261,3,auDRI,2
1.37075011674749,1.32351382401067,1.41798640948431,3,AIPW,2
1.59657210489865,1.50952088023487,1.68896768981375,4,auDRI,2
1.69793513888332,1.60065271668556,1.79521756108109,4,AIPW,2
1.35982618761817,1.31281375304827,1.40966510840385,1,auDRI,3
1.35635320876987,1.30838944591867,1.40431697162106,1,AIPW,3
1.39821635857551,1.32823449093823,1.46606462924565,2,auDRI,3
1.38121825018751,1.27846636331073,1.48397013706429,2,AIPW,3
1.36008108887374,1.3148420121042,1.40534361637093,3,auDRI,3
1.35982167393784,1.31224407724314,1.40739927063253,3,AIPW,3
1.65293398379035,1.56981864663234,1.74404275504889,4,auDRI,3
1.72074880512915,1.62266462903559,1.81883298122272,4,AIPW,3
1.35871401023878,1.31282862156652,1.405562768423,1,auDRI,4
1.35769955960238,1.31019712914532,1.40520199005944,1,AIPW,4
1.40980326459389,1.32734883091373,1.49049414777113,2,auDRI,4
1.43908959611718,1.33878471571718,1.53939447651717,2,AIPW,4
1.35951368038517,1.31263385872961,1.40881706433865,3,auDRI,4
1.35975302262597,1.31241870677079,1.40708733848114,3,AIPW,4
1.57663942233893,1.490300816382,1.66427698916283,4,auDRI,4
1.62881772736978,1.52980762743292,1.72782782730663,4,AIPW,4
1.35444835084752,1.30919500623215,1.40105595915954,1,auDRI,5
1.35555526366857,1.30860780494956,1.40250272238758,1,AIPW,5
1.40060481089912,1.33697015934865,1.4668774037183,2,auDRI,5
1.39850442715707,1.29857827004498,1.49843058426916,2,AIPW,5
1.35775742194909,1.30972791367297,1.40279092632698,3,auDRI,5
1.3595646110364,1.31273420406567,1.40639501800713,3,AIPW,5
1.62433968507352,1.54089979269808,1.71078080927174,4,auDRI,5
1.68413774562659,1.58663088373536,1.78164460751781,4,AIPW,5
1.3794244126174,1.32801679819059,1.42723007053354,1,auDRI,6
1.3761949652993,1.3283134492873,1.4240764813113,1,AIPW,6
1.4092938092815,1.33194528767068,1.48724325636414,2,auDRI,6
1.44112515556657,1.33981159148525,1.5424387196479,2,AIPW,6
1.38027087246778,1.33321426281333,1.43007977987542,3,auDRI,6
1.37900007841581,1.33114675906539,1.42685339776622,3,AIPW,6
1.58947283692313,1.5024212963554,1.6750216751548,4,auDRI,6
1.67330795963557,1.57408545611554,1.7725304631556,4,AIPW,6
1.37795194054742,1.33217037895612,1.425748347359,1,auDRI,7
1.37644380024948,1.32867873231432,1.42420886818465,1,AIPW,7
1.42540359980026,1.35088485734319,1.49703097966812,2,auDRI,7
1.45052881446286,1.34967927426637,1.55137835465934,2,AIPW,7
1.38162107802231,1.33570578854648,1.42894556066573,3,auDRI,7
1.38139121082002,1.33382128768477,1.42896113395527,3,AIPW,7
1.67561386492063,1.59667682986224,1.75759362429762,4,auDRI,7
1.76526411315341,1.66749073070996,1.86303749559686,4,AIPW,7
1.36794059149886,1.32022868051577,1.41529096149491,1,auDRI,8
1.36911535416766,1.32235893008426,1.41587177825106,1,AIPW,8
1.40447365349034,1.3291312483955,1.48112940572278,2,auDRI,8
1.42585471733954,1.32607051421049,1.52563892046858,2,AIPW,8
1.36979118994796,1.32544847034912,1.41667003061113,3,auDRI,8
1.37382890239459,1.3272006288202,1.42045717596898,3,AIPW,8
1.61682215391801,1.53619995401094,1.7024950236113,4,auDRI,8
1.71171933256169,1.61485661654347,1.8085820485799,4,AIPW,8
1.38379342927355,1.33744317035898,1.429342899333,1,auDRI,9
