estimate,CI_left,CI_right,misp,estimator,lrnr,pos_const,n,ATE,iter
0.31563785241832,0.193105223526137,0.42725684282851,1,auDRI,earth,4,500,0.27978157048532,1
0.357550043114965,0.276555182058909,0.438544904171022,1,AIPW,earth,4,500,0.27978157048532,1
0.364759540688318,0.23688956638186,0.479591275721914,2,auDRI,earth,4,500,0.27978157048532,1
0.404290984689169,0.321416269820941,0.487165699557397,2,AIPW,earth,4,500,0.27978157048532,1
0.389919326028179,0.308185304883515,0.469639502436485,3,auDRI,earth,4,500,0.27978157048532,1
0.375066202478642,0.295622704400887,0.454509700556396,3,AIPW,earth,4,500,0.27978157048532,1
0.428478838550781,0.347881279305853,0.506667061753323,4,auDRI,earth,4,500,0.27978157048532,1
0.425339118475902,0.345305142474145,0.505373094477659,4,AIPW,earth,4,500,0.27978157048532,1
0.373089952413547,0.219961202527571,0.511181647759162,1,auDRI,gam_1,4,500,0.27978157048532,1
0.328391682262808,0.233182900905621,0.423600463619995,1,AIPW,gam_1,4,500,0.27978157048532,1
0.348657194219791,0.175089222080988,0.498421666104092,2,auDRI,gam_1,4,500,0.27978157048532,1
0.380312507015329,0.293413845444229,0.467211168586429,2,AIPW,gam_1,4,500,0.27978157048532,1
0.381681163866165,0.294573523168548,0.465934207350438,3,auDRI,gam_1,4,500,0.27978157048532,1
0.320693831558903,0.237184889716871,0.404202773400935,3,AIPW,gam_1,4,500,0.27978157048532,1
0.428478838550781,0.349931115690399,0.508244810490546,4,auDRI,gam_1,4,500,0.27978157048532,1
0.425339118475902,0.345305142474145,0.505373094477659,4,AIPW,gam_1,4,500,0.27978157048532,1
0.456323970170426,0.3673145684941,0.540417928198258,1,auDRI,xgboost,4,500,0.27978157048532,1
0.429351172080812,0.356465066252977,0.502237277908646,1,AIPW,xgboost,4,500,0.27978157048532,1
0.462258974057706,0.36376859464344,0.550617505014396,2,auDRI,xgboost,4,500,0.27978157048532,1
0.42328294211525,0.348138033922873,0.498427850307628,2,AIPW,xgboost,4,500,0.27978157048532,1
0.442540613835012,0.365928910413566,0.514297933833733,3,auDRI,xgboost,4,500,0.27978157048532,1
0.442121330122506,0.36416998861462,0.520072671630392,3,AIPW,xgboost,4,500,0.27978157048532,1
0.428478838550781,0.34560235979061,0.507465370423674,4,auDRI,xgboost,4,500,0.27978157048532,1
0.425339118475902,0.345305142474145,0.505373094477659,4,AIPW,xgboost,4,500,0.27978157048532,1
0.365262698829288,0.237014728868881,0.506566380984018,1,auDRI,earth,4,500,0.279406387509654,2
0.392791429894887,0.310759715344248,0.474823144445525,1,AIPW,earth,4,500,0.279406387509654,2
0.370705401744231,0.244389969779457,0.508814994741277,2,auDRI,earth,4,500,0.279406387509654,2
0.410087280168075,0.328827464599756,0.491347095736393,2,AIPW,earth,4,500,0.279406387509654,2
0.409506867526598,0.327748446138152,0.488073959319798,3,auDRI,earth,4,500,0.279406387509654,2
0.387327891292196,0.306900951934053,0.46775483065034,3,AIPW,earth,4,500,0.279406387509654,2
0.415605417424702,0.335069958004999,0.493223239049435,4,auDRI,earth,4,500,0.279406387509654,2
0.417339063015505,0.33761318416735,0.49706494186366,4,AIPW,earth,4,500,0.279406387509654,2
0.402606371009252,0.256224054002063,0.522782994510347,1,auDRI,gam_1,4,500,0.279406387509654,2
0.31870312141983,0.232130007523952,0.405276235315709,1,AIPW,gam_1,4,500,0.279406387509654,2
0.407006625071385,0.259813495684042,0.532727932486642,2,auDRI,gam_1,4,500,0.279406387509654,2
0.401578555634452,0.323688783381697,0.479468327887206,2,AIPW,gam_1,4,500,0.279406387509654,2
0.399452194616977,0.314909599188988,0.484295979480754,3,auDRI,gam_1,4,500,0.279406387509654,2
0.297267156410181,0.21045008628009,0.384084226540272,3,AIPW,gam_1,4,500,0.279406387509654,2
0.415605417424702,0.335135065196567,0.491826365132469,4,auDRI,gam_1,4,500,0.279406387509654,2
0.417339063015505,0.33761318416735,0.49706494186366,4,AIPW,gam_1,4,500,0.279406387509654,2
0.386844600261238,0.224805466927291,0.525035319625568,1,auDRI,xgboost,4,500,0.279406387509654,2
0.398192700713915,0.320529625100306,0.475855776327524,1,AIPW,xgboost,4,500,0.279406387509654,2
0.383628660834482,0.224415941829987,0.526033471259456,2,auDRI,xgboost,4,500,0.279406387509654,2
0.403321494400953,0.325485889355947,0.48115709944596,2,AIPW,xgboost,4,500,0.279406387509654,2
0.397735082649661,0.314603588522191,0.477768080554179,3,auDRI,xgboost,4,500,0.279406387509654,2
0.4149073873885,0.334389275628962,0.495425499148037,3,AIPW,xgboost,4,500,0.279406387509654,2
0.415605417424702,0.336013989695904,0.491184492393898,4,auDRI,xgboost,4,500,0.279406387509654,2
0.417339063015505,0.33761318416735,0.49706494186366,4,AIPW,xgboost,4,500,0.279406387509654,2
0.272860844262324,0.154360985795899,0.390849097840245,1,auDRI,earth,4,500,0.27979335065655,3
0.307395045383507,0.218132415817324,0.39665767494969,1,AIPW,earth,4,500,0.27979335065655,3
0.274443647009692,0.15892101990939,0.389561757892763,2,auDRI,earth,4,500,0.27979335065655,3
0.320025486739946,0.233078841936985,0.406972131542906,2,AIPW,earth,4,500,0.27979335065655,3
0.357735414165666,0.273051148204712,0.442739935811352,3,auDRI,earth,4,500,0.27979335065655,3
0.349931474348626,0.266308252886571,0.43355469581068,3,AIPW,earth,4,500,0.27979335065655,3
0.360808401030315,0.278725341320546,0.439991040268773,4,auDRI,earth,4,500,0.27979335065655,3
0.361186403601213,0.278578375843456,0.44379443135897,4,AIPW,earth,4,500,0.27979335065655,3
0.262593965597199,0.14955201928754,0.377441070494171,1,auDRI,gam_1,4,500,0.27979335065655,3
0.298670890158504,0.201607001709602,0.395734778607406,1,AIPW,gam_1,4,500,0.27979335065655,3
0.26553889991557,0.154069189881087,0.380664179361942,2,auDRI,gam_1,4,500,0.27979335065655,3
0.315625620635867,0.2293372638914,0.401913977380334,2,AIPW,gam_1,4,500,0.27979335065655,3
0.355401893939394,0.268166726471374,0.437161746158346,3,auDRI,gam_1,4,500,0.27979335065655,3
0.341625929327369,0.253092611587852,0.430159247066885,3,AIPW,gam_1,4,500,0.27979335065655,3
0.360808401030315,0.277673587329809,0.443085601706079,4,auDRI,gam_1,4,500,0.27979335065655,3
0.361186403601213,0.278578375843456,0.44379443135897,4,AIPW,gam_1,4,500,0.27979335065655,3
0.265351704254523,0.134060917787482,0.388874235728271,1,auDRI,xgboost,4,500,0.27979335065655,3
0.334812936038169,0.253275511764405,0.416350360311932,1,AIPW,xgboost,4,500,0.27979335065655,3
0.241414670359871,0.0974206591803794,0.374226399902879,2,auDRI,xgboost,4,500,0.27979335065655,3
0.328075521085675,0.245876476485494,0.410274565685856,2,AIPW,xgboost,4,500,0.27979335065655,3
0.352301051544786,0.270469179921375,0.43327944648201,3,auDRI,xgboost,4,500,0.27979335065655,3
0.355911140995648,0.273705402725167,0.438116879266129,3,AIPW,xgboost,4,500,0.27979335065655,3
0.360808401030315,0.278834401181982,0.442892360623885,4,auDRI,xgboost,4,500,0.27979335065655,3
0.361186403601213,0.278578375843456,0.44379443135897,4,AIPW,xgboost,4,500,0.27979335065655,3
0.386532503217422,0.281960661548963,0.490120259085122,1,auDRI,earth,4,500,0.279648169037442,4
0.343642962850199,0.260171509420051,0.427114416280346,1,AIPW,earth,4,500,0.279648169037442,4
0.391765500526311,0.281472195847863,0.503610217229853,2,auDRI,earth,4,500,0.279648169037442,4
0.35856120614957,0.272001432399901,0.44512097989924,2,AIPW,earth,4,500,0.279648169037442,4
0.364383733680914,0.285042184490576,0.442346776378162,3,auDRI,earth,4,500,0.279648169037442,4
0.357167757345135,0.276922282021603,0.437413232668667,3,AIPW,earth,4,500,0.279648169037442,4
