out
0.872660851720094
0.795530040790741
0.951331395333417
0.890160660277187
0.795535924931935
0.984785395622439
0.813954464698495
0.737130923727905
0.89164428311189
0.821622498959224
0.725203024490915
0.918041973427532
0.701461678804008
0.585687469060437
0.821092740308503
0.761925187505194
0.650434038355231
0.873416336655157
