estimate,CI_left,CI_right,misp,estimator,iter
1.35218255566813,1.27666630658349,1.44233035942857,1,auDRI,1
1.33991865925408,1.24123611881741,1.43860119969076,1,AIPW,1
1.53337674890721,1.42700190789715,1.65019360817093,2,auDRI,1
1.47291854292929,1.16353844374866,1.78229864210992,2,AIPW,1
1.3644637188782,1.28571555978836,1.4465831516786,3,auDRI,1
1.41619770510357,1.36148931688303,1.4709060933241,3,AIPW,1
2.55294343275853,2.44320299319979,2.67067914145084,4,auDRI,1
2.87081139724269,2.76755959225573,2.97406320222965,4,AIPW,1
1.38239961277994,1.31570447984193,1.45500621709739,1,auDRI,2
1.36545934755688,1.28480774562679,1.44611094948697,1,AIPW,2
1.49001447412867,1.3817352926256,1.60768702606913,2,auDRI,2
1.5368876612686,1.29896468266615,1.77481063987105,2,AIPW,2
1.41520740597074,1.34184517898806,1.48565010406624,3,auDRI,2
1.43547048930281,1.37958685730443,1.4913541213012,3,AIPW,2
2.52765871379784,2.42679966043754,2.63377880857489,4,auDRI,2
2.81029217164774,2.70644682982081,2.91413751347467,4,AIPW,2
1.47293157435918,1.40043572472561,1.54662445422034,1,auDRI,3
1.45503113720525,1.38227110913985,1.52779116527065,1,AIPW,3
1.4761985302686,1.35445078177591,1.60152358207739,2,auDRI,3
1.62954508522257,1.39825655619587,1.86083361424928,2,AIPW,3
1.48899810424185,1.42168207434983,1.55638250869343,3,auDRI,3
1.49741217154387,1.442175669921,1.55264867316673,3,AIPW,3
2.6203873607847,2.51342558058541,2.72427866910814,4,auDRI,3
2.92753747745714,2.82631488871309,3.0287600662012,4,AIPW,3
1.41693079557728,1.34836754123934,1.48944584856998,1,auDRI,4
1.38264213123603,1.3050328398313,1.46025142264076,1,AIPW,4
1.47441124109585,1.36966108506664,1.577603150596,2,auDRI,4
1.44823183545359,1.19910721119855,1.69735645970862,2,AIPW,4
1.42105615721269,1.34824306024222,1.49585777844395,3,auDRI,4
1.42193523825791,1.36579790253877,1.47807257397705,3,AIPW,4
2.53677175099799,2.4301694908241,2.63954078824644,4,auDRI,4
2.82170652876179,2.71821840874575,2.92519464877782,4,AIPW,4
1.42416583425862,1.35232722109621,1.51087604269481,1,auDRI,5
1.41119018160308,1.35028456060814,1.47209580259803,1,AIPW,5
1.60905700211491,1.51462554903389,1.72095577453899,2,auDRI,5
1.69919550436421,1.52784997048213,1.87054103824629,2,AIPW,5
1.43227944533734,1.36080222376662,1.50464180680297,3,auDRI,5
1.44298086114617,1.38787329823447,1.49808842405787,3,AIPW,5
2.51948339109598,2.42028851932859,2.61937242737622,4,auDRI,5
2.82659356696789,2.72462574319958,2.92856139073619,4,AIPW,5
1.35486164344697,1.28299040160276,1.43453622358274,1,auDRI,6
1.36727919635559,1.28537087636065,1.44918751635052,1,AIPW,6
1.48901358763592,1.36614940870949,1.6349901567673,2,auDRI,6
1.46416513500118,1.20517532879176,1.7231549412106,2,AIPW,6
1.37985990938694,1.30208177174589,1.46018659226696,3,auDRI,6
1.43421690893733,1.37732403327415,1.49110978460051,3,AIPW,6
2.61730772722647,2.50513345290794,2.72708145550353,4,auDRI,6
2.87929866510264,2.77300525123697,2.98559207896831,4,AIPW,6
1.47905934968907,1.41059181983756,1.54697617648181,1,auDRI,7
1.46319851664029,1.39897636887101,1.52742066440957,1,AIPW,7
1.67315519889325,1.56893034825612,1.76854674354291,2,auDRI,7
1.67055646379366,1.4555371209195,1.88557580666781,2,AIPW,7
1.47026492618881,1.39634634487064,1.54516150038485,3,auDRI,7
1.48892309763708,1.43244454114889,1.54540165412528,3,AIPW,7
2.68459511545036,2.58957483041997,2.78810782948557,4,auDRI,7
3.00240183293894,2.90078762663012,3.10401603924777,4,AIPW,7
