estimate,CI_left,CI_right,misp,estimator,iter
1.34041080226556,1.24224544411324,1.44121107645086,1,auDRI,1
1.33674139933382,1.23493875742105,1.43854404124658,1,AIPW,1
1.49607313665069,1.3402878230809,1.65550725360019,2,auDRI,1
1.41397482293698,1.19617479320398,1.63177485266997,2,AIPW,1
1.35450213121115,1.25906858859611,1.45730188867957,3,auDRI,1
1.36185853231522,1.26222429841355,1.46149276621689,3,AIPW,1
1.76340980631304,1.57302149106669,1.94684442668693,4,auDRI,1
1.89870664009625,1.69389686776409,2.10351641242841,4,AIPW,1
1.35835838326117,1.26917971033254,1.44854617768296,1,auDRI,2
1.36258573987155,1.2662714295776,1.4589000501655,1,AIPW,2
1.43788910935268,1.26251323761527,1.60536068708083,2,auDRI,2
1.51727031144489,1.31062286229125,1.72391776059854,2,AIPW,2
1.37049983900051,1.27596393669481,1.46039980466813,3,auDRI,2
1.38395034356249,1.28830570072365,1.47959498640134,3,AIPW,2
1.75435023736748,1.57464782139875,1.93764761447284,4,auDRI,2
1.91424546569976,1.71409490244753,2.11439602895199,4,AIPW,2
1.45932202461712,1.3685025619254,1.54967002897138,1,auDRI,3
1.45349405895101,1.36019593954017,1.54679217836185,1,AIPW,3
1.55756412984424,1.40279821755331,1.70227850986323,2,auDRI,3
1.57690719760641,1.3778953312665,1.77591906394633,2,AIPW,3
1.47425065634178,1.37937420042655,1.5665409073416,3,auDRI,3
1.46781920363199,1.37598837403265,1.55965003323133,3,AIPW,3
1.84575282989384,1.69014825071605,2.0075616414649,4,auDRI,3
1.99045173602422,1.80374108423207,2.17716238781637,4,AIPW,3
1.3643376061334,1.26436455849314,1.46452165528861,1,auDRI,4
1.34465544882235,1.24387752704925,1.44543337059545,1,AIPW,4
1.43724054805233,1.2798820255457,1.58760431210106,2,auDRI,4
1.48184793290257,1.26618428153448,1.69751158427066,2,AIPW,4
1.3922197051243,1.28805266486398,1.49916670638615,3,auDRI,4
1.38179778815517,1.28556616919289,1.47802940711745,3,AIPW,4
1.87790161772272,1.69855701906627,2.05248359124802,4,auDRI,4
2.0725938335702,1.88352221142299,2.2616654557174,4,AIPW,4
1.34427035148359,1.24570007276416,1.44830060349894,1,auDRI,5
1.33924050364127,1.23931952990524,1.4391614773773,1,AIPW,5
