estimate_audrie,CI_left_audrie,CI_right_audrie,estimate_AIPW,CI_left_AIPW,CI_right_AIPW
0.823908147362656,0.742398861534638,0.904319494347097,0.828810294971417,0.741967253201858,0.915653336740975
0.874425482898631,0.776330285186998,0.978504421926945,0.867689304917379,0.76099558331352,0.974383026521238
0.812105426529539,0.717228380414654,0.910190803521418,0.781060580912814,0.690265328538623,0.871855833287005
0.778050031700763,0.679423119787767,0.874796035352116,0.764382503569669,0.662210389593266,0.866554617546073
0.751479259119817,0.665245466148147,0.835111003623208,0.758344075353077,0.671910605933961,0.844777544772192
0.787051422552122,0.710096740638456,0.862116194817038,0.779444426852376,0.696704548987499,0.862184304717253
0.801008640793564,0.722470100862515,0.880430322514859,0.763849029898091,0.672393357788128,0.855304702008053
0.82038151747899,0.729527585281271,0.908824901318448,0.826105495385757,0.735861678217964,0.91634931255355
0.828831639809959,0.74526464441422,0.912288473494947,0.815402770944296,0.728306715466363,0.902498826422229
0.856067745602376,0.770045842461449,0.942085988040893,0.856131845957368,0.766582704028557,0.94568098788618
0.865751286852764,0.786395032782052,0.948234496367013,0.867309267922395,0.785597135551232,0.949021400293557
0.78743026323896,0.705093293517072,0.866249123729227,0.799953142627863,0.718954912031431,0.880951373224295
0.832388682683841,0.743795679497264,0.922830049178171,0.807085500695626,0.71487118091307,0.899299820478182
0.781896808283651,0.697467446305184,0.866274402398517,0.772336798345714,0.686723672177369,0.857949924514059
0.800281733525773,0.718183773601451,0.886325557968719,0.793896634282362,0.699252572337333,0.888540696227392
0.789094570629474,0.702067110309101,0.878098096524427,0.785720602505968,0.700831616732018,0.870609588279917
0.892226915337702,0.804151611804873,0.977655431768481,0.86523548743547,0.77240591286209,0.958065062008849
0.865289632045965,0.76112241225853,0.970355816465621,0.848562584110729,0.746356511954574,0.950768656266883
0.851075823152387,0.765177482003721,0.942384874492797,0.854717384654753,0.759349954536192,0.950084814773313
0.798519223173503,0.719591209589251,0.877758282778017,0.795030569169127,0.703859530007282,0.886201608330973
0.765803755708391,0.685629948712204,0.847609930739598,0.755500136153523,0.666735881817889,0.844264390489158
0.859851956999334,0.780836962143038,0.935354896297011,0.863806076497374,0.781987660247732,0.945624492747016
0.786946052992272,0.703015313054695,0.870606395383546,0.775487809629116,0.686201830976246,0.864773788281985
0.812967557914058,0.723462633859665,0.904429126176703,0.80686560358546,0.715589403477042,0.898141803693878
0.837211210843117,0.757669886184881,0.920695054625162,0.818804814053442,0.732568136897457,0.905041491209426
0.845916801536057,0.765772715905499,0.925417846896501,0.815557892698199,0.735730840102486,0.895384945293913
0.82905243648799,0.74904503160583,0.9084594075735,0.82928785232815,0.746072531704381,0.91250317295192
0.861847104492682,0.779680313478011,0.941529729555625,0.860357356640723,0.763590626626055,0.957124086655392
0.848097773229546,0.765797485250455,0.92902551682398,0.852828633322013,0.767560970969403,0.938096295674624
0.806478528724402,0.728958748321425,0.882801612342057,0.787415033859606,0.707568671037167,0.867261396682044
0.76017598667014,0.673691021853938,0.847591244049,0.751687567196928,0.650189866976134,0.853185267417722
0.890644051708944,0.797497036358465,0.980443970152485,0.88712104692747,0.782624184159636,0.991617909695304
0.876619392408223,0.787133344434297,0.964196976306833,0.844450809998692,0.747294005060473,0.941607614936912
0.795816390866207,0.711105963660488,0.876665953182888,0.778921818171372,0.691525541375715,0.86631809496703
0.837975323380334,0.755225461642502,0.92242600518073,0.803848512998905,0.716994353752331,0.890702672245479
0.881448067126007,0.796524985559043,0.967977978528936,0.874901531848066,0.787335269686904,0.962467794009227
0.843698533970887,0.759715679173904,0.927167096631006,0.848856913928156,0.764826095293988,0.932887732562324
0.902817503675455,0.823389656378943,0.983553126797591,0.915366517856554,0.833558949296418,0.99717408641669
0.82776386954078,0.748359214216978,0.908096224029025,0.819356809328219,0.73638647303022,0.902327145626218
0.886215336927968,0.807364220056765,0.968532811313281,0.868621061014811,0.77868143674027,0.958560685289352
0.875989381083221,0.754296006955653,1.00057923698869,0.860086288581739,0.720822925983414,0.999349651180063
0.787954397151641,0.703578183335403,0.86892679971375,0.763091067209328,0.668851565303402,0.857330569115254
0.79141165199193,0.707658924928983,0.874393124141545,0.786615772575264,0.700653373104033,0.872578172046495
0.80348060696897,0.722918514584507,0.883273414011739,0.797654438708389,0.716967427755994,0.878341449660784
0.692121581279094,0.611327987626941,0.774755971749492,0.68483689325055,0.597679310769087,0.771994475732013
0.836786648187214,0.753635516646826,0.918960098123828,0.813332850490509,0.732958986459657,0.893706714521361
0.769860501672592,0.688543375040446,0.852055579283151,0.754049987325744,0.67223680307652,0.835863171574967
0.823039655740672,0.7431032077984,0.905793556434718,0.801715415156581,0.705397987929776,0.898032842383387
0.794011634929648,0.711813204561557,0.87699628344118,0.803383214567794,0.724278306048821,0.882488123086767
0.771198103284666,0.687994306944661,0.855096516057864,0.754218559637554,0.66350503627345,0.844932083001658
0.887891882414978,0.804987901770781,0.970431251179628,0.883024654619197,0.796549336423013,0.969499972815382
0.813755236685737,0.72377470922051,0.903577906233446,0.85148632815785,0.761433108071771,0.941539548243929
0.808853576618653,0.724332611581943,0.897764033641568,0.80447952719972,0.720321200726506,0.888637853672934
0.80025267045888,0.716055535779144,0.883756020968464,0.807226563120818,0.718554538257099,0.895898587984537
0.824339770189668,0.737444637937819,0.907905262727261,0.821561000051119,0.734522431605006,0.908599568497232
0.881419022353871,0.805216799988356,0.95880408934304,0.85494479415726,0.770000598024289,0.93988899029023
0.849044433056835,0.765839778415445,0.932958972720388,0.846389237637325,0.758622918814155,0.934155556460495
0.812891086191787,0.726821304226591,0.901462596932794,0.812887510906719,0.727859836803203,0.897915185010236
0.810241855353123,0.728224289096133,0.892997858159677,0.824571045889464,0.739823238293695,0.909318853485232
0.844878656302645,0.762453619114059,0.928947492843216,0.844273066709073,0.757716131025187,0.930830002392959
0.837776865878391,0.747717893989461,0.929242297202976,0.822169591713827,0.73115706521692,0.913182118210733
0.801645481100859,0.717143004947571,0.887201563606927,0.800545523398728,0.718354733605595,0.88273631319186
0.813454211714324,0.732032242110297,0.896249732218648,0.806037854932631,0.712768577383122,0.899307132482141
0.798365488346961,0.715332353253154,0.88348591977756,0.799011020069656,0.711107179530517,0.886914860608795
0.864763814743541,0.777351014556562,0.954351582082874,0.891875752299991,0.782012901977229,1.00173860262275
0.876033131332619,0.771951767345199,0.972131781845132,0.864984518953106,0.769146774045055,0.960822263861158
0.840920699352279,0.755576988692593,0.924715137564068,0.837164055729102,0.749642682814012,0.924685428644192
0.807272883808985,0.728304511245466,0.885130090216348,0.79246931897625,0.707708546462384,0.877230091490117
0.883432742828102,0.797261715077731,0.972214619370146,0.863754559466925,0.760944269639749,0.966564849294101
0.842904251226303,0.762324523946273,0.923429430253626,0.815878655871708,0.71932345927875,0.912433852464666
0.833772085350958,0.747271753408153,0.921163487954064,0.82643053777202,0.72430831414893,0.928552761395109
0.913349526387927,0.833263643080442,0.990653970571205,0.876528569057641,0.792711536849477,0.960345601265805
0.875158032810825,0.786235710753568,0.963772640150128,0.860941318751421,0.7626644205782,0.959218216924641
0.83390358836264,0.75468007067905,0.911934635376117,0.848169346114452,0.755821953376271,0.940516738852633
0.846043502898179,0.752532087204117,0.940464924101222,0.843793017870211,0.751063243797995,0.936522791942427
0.751589688231668,0.666452136027637,0.837389019252743,0.740959281611104,0.642805466522325,0.839113096699884
0.810345025205718,0.711438419792466,0.901247931127885,0.827590796716428,0.712610911314699,0.942570682118157
0.741350280480951,0.657622493355457,0.825274689506181,0.740158482021616,0.653459756325504,0.826857207717728
0.820011555058645,0.736162238391437,0.903193308606429,0.819068900159001,0.73416540417969,0.903972396138312
0.824790741603081,0.739304670588005,0.907760319345515,0.783513576990298,0.69514045340329,0.871886700577305
0.806538573692808,0.719606895506185,0.895695810133555,0.810868534956822,0.718929318530666,0.902807751382978
0.932181481402716,0.843347333864857,1.02432532988451,0.92266979980152,0.836013227390381,1.00932637221266
0.814785608397891,0.732703530122744,0.896065284853238,0.805499770892289,0.717980913181463,0.893018628603115
0.759548940023541,0.677974693002221,0.840525760448254,0.74597256345762,0.658602860171376,0.833342266743863
0.830418407856294,0.745027040295882,0.913938689105685,0.846821270481547,0.759455467454234,0.934187073508859
0.87290734611926,0.787467404589226,0.958064772181306,0.865934809335033,0.775170486984722,0.956699131685344
0.782421668948937,0.697103742771263,0.865477779718635,0.762323432606544,0.668482233520582,0.856164631692506
0.816270202118932,0.725913724243111,0.910177068513723,0.815724471145718,0.723392575513413,0.908056366778022
0.83974457863092,0.72153667005618,0.963144110213089,0.870289694513837,0.765554708880981,0.975024680146693
0.826805976232355,0.733852807807246,0.921111800676173,0.811541770926498,0.720063763097142,0.903019778755853
0.867618211076052,0.781200481374605,0.954347984182048,0.873602340104767,0.783714972964858,0.963489707244677
0.700380864379758,0.61165029383911,0.787226291587812,0.712020998654403,0.619867854324586,0.80417414298422
0.873882970251519,0.776984291573002,0.973023471234993,0.844665828487723,0.752483349842603,0.936848307132843
0.771663860186734,0.686672919996495,0.855759922637892,0.765190728494722,0.676637925827712,0.853743531161731
0.866798980454508,0.784888881718989,0.951230740936107,0.857405932607074,0.762847106723994,0.951964758490154
0.750062341819057,0.668676137378136,0.835453681305811,0.745160899014189,0.655544673367597,0.83477712466078
0.728227845319879,0.632393847310955,0.822531361732296,0.720135024322387,0.629710164397415,0.810559884247359
0.781471292872973,0.694812106714337,0.869411924318239,0.789919566509399,0.693011259092562,0.886827873926235
0.878353036441737,0.794750017046368,0.963343266305046,0.887262209402057,0.78873142337542,0.985792995428694
0.775100810000955,0.692845058860089,0.85596740829908,0.767629665388149,0.684365149029848,0.850894181746449
0.79882029299176,0.710501847282794,0.88925802560099,0.806329153395207,0.717380464262015,0.8952778425284
0.805738098155852,0.72425288530514,0.888590928749878,0.798769389697166,0.714469994073635,0.883068785320698
0.80901190776733,0.724366584055798,0.896983953652521,0.786148353232692,0.689411186479793,0.882885519985591
0.826133003406693,0.721250914487047,0.933696364103796,0.840039714525319,0.733761456275193,0.946317972775445
0.78664851478422,0.703992997310616,0.869045224456991,0.768696319581185,0.688525566415888,0.848867072746483
0.900750677163044,0.815778700114193,0.985538781425817,0.891742515036124,0.803526656663664,0.979958373408584
0.779988548370065,0.696379909960295,0.860668207160609,0.770612883009936,0.68507901003925,0.856146755980621
0.811151179578017,0.732130041738356,0.88945076992918,0.793109585395961,0.702214839318366,0.884004331473556
0.836808757641521,0.756045977647024,0.917405309352175,0.796944076089382,0.712087648349768,0.881800503828997
0.874252021495018,0.785962606730386,0.964269770417109,0.862582968287537,0.764982330571141,0.960183606003933
0.784584904053461,0.697270227959372,0.869986107301335,0.779431678428112,0.687636000703424,0.871227356152799
0.767617893308742,0.67976461525812,0.861537810104765,0.788312996350876,0.698161848272653,0.878464144429099
0.886561801223179,0.801005904842746,0.97098392619577,0.881026264382159,0.786519691558177,0.975532837206141
0.811174078888295,0.725117423164057,0.897112711925065,0.795111648068311,0.687527303902934,0.902695992233688
0.811022991144701,0.726828817303814,0.892395979915523,0.794448411657715,0.712938011336573,0.875958811978858
0.892055702721074,0.813999319429099,0.969149169967195,0.869616390172473,0.788825634257777,0.950407146087169
0.85229689372447,0.770591479859476,0.933974585601563,0.840998620797762,0.759613819644303,0.92238342195122
0.856284371736688,0.768407663030418,0.943855543495832,0.841119454698047,0.757210799295338,0.925028110100756
0.841280643220338,0.752040896911715,0.930191318361597,0.821538335865384,0.728288844083696,0.914787827647072
0.687852486783185,0.572247370777991,0.814194477498893,0.767606917293294,0.663256794873611,0.871957039712978
0.86402666790355,0.789370347917994,0.938150940364327,0.875199830925367,0.795437564716783,0.95496209713395
0.768111248810796,0.687466949731565,0.850621291308154,0.759910940879512,0.673200969527371,0.846620912231653
0.824934303068346,0.739098535775394,0.912734776324114,0.855704317429563,0.761130582857928,0.950278052001197
0.868305807193845,0.779643576273982,0.958229656566002,0.87382280005521,0.77196753986959,0.975678060240829
0.818704397205972,0.73689646649153,0.8983928981871,0.804586932142916,0.719709931591673,0.889463932694159
0.850436000333995,0.775361341104063,0.928515399674178,0.831141782113991,0.749122335326323,0.913161228901658
0.785154543189222,0.696821946418719,0.871663148315899,0.781743861732136,0.684213950357694,0.879273773106579
0.846102819776768,0.762866367936284,0.929093067103191,0.813936442299034,0.727490742828301,0.900382141769767
0.895586113286407,0.810070491294487,0.978509174724498,0.883332278115356,0.796693175544807,0.969971380685905
0.865021141321285,0.782068494028168,0.947841113399723,0.854483948160427,0.771732039921232,0.937235856399622
0.731769138819786,0.642620993229531,0.822982968546221,0.746684447101102,0.665012263115081,0.828356631087123
0.788790248600014,0.705042049698443,0.873827919953996,0.779892130453944,0.692378127641836,0.867406133266052
0.862002719560484,0.776378107057226,0.945389318345279,0.832111051760187,0.749780880747772,0.914441222772603
0.857988433857373,0.775543607671937,0.942744643637422,0.830932834549206,0.741992284589222,0.91987338450919
0.822796527957856,0.733046545252868,0.91002108661145,0.812920004166842,0.721857637002714,0.903982371330971
0.838172291209479,0.758009476024609,0.916424351008615,0.829438241269271,0.739807813340618,0.919068669197924
0.78419436510424,0.697058787259153,0.872710114559066,0.788034580389365,0.693488017390388,0.882581143388343
0.772110167692289,0.688042353104719,0.854649698669824,0.761596301452035,0.666477539274032,0.856715063630039
0.759784654538996,0.680611139507815,0.839563014794199,0.737008204208894,0.642087114494296,0.831929293923491
0.869473466225795,0.78855560207441,0.949294367588296,0.85566595951079,0.769937811655394,0.941394107366186
0.741994923507217,0.657924599337061,0.827120815506518,0.75394561595436,0.66721358793273,0.84067764397599
0.835502746839233,0.752497863581268,0.919161822513171,0.856829374423312,0.76031118639992,0.953347562446705
0.851111298579866,0.766263808727752,0.936924424088428,0.852488647929404,0.758249701916792,0.946727593942016
0.854138367056688,0.771206827304755,0.936877943104343,0.837301623798196,0.745215578710536,0.929387668885855
0.859825158992572,0.777909866233313,0.942390181662866,0.865832065625899,0.781672321964903,0.949991809286895
0.861284303888726,0.776281304343425,0.943733504176596,0.842795693275316,0.753363618101497,0.932227768449134
0.810128390315174,0.702650291157231,0.91156128905358,0.815794656473645,0.721334162265173,0.910255150682117
0.839393491348354,0.758085148071281,0.919897060687401,0.813716859526157,0.733279411018824,0.89415430803349
0.765611948852187,0.683950672638927,0.849385489179634,0.750257665005894,0.657356683567693,0.843158646444094
0.831171119917867,0.751148332957297,0.909391803131874,0.810837758778182,0.726904973130633,0.894770544425732
0.82928005739743,0.744295695183079,0.914498703758372,0.807460179690957,0.707058626536007,0.907861732845908
0.838367884763676,0.75255895572581,0.92017152903883,0.82536995591204,0.733029041130872,0.917710870693208
0.819452509098484,0.72987940383619,0.910295801118698,0.796725353024219,0.701231891117036,0.892218814931401
