estimate,CI_left,CI_right,misp,estimator,lrnr,ATE,iter
0.145346022752979,0.112771223964491,0.177199221407774,1,auDRI,gam_0,0.13784910599258,1
0.146915543525469,0.114365128230817,0.17946595882012,1,AIPW,gam_0,0.13784910599258,1
0.155320607998619,0.122616088675998,0.19004055833648,2,auDRI,gam_0,0.13784910599258,1
0.154794847143933,0.12063611894653,0.188953575341335,2,AIPW,gam_0,0.13784910599258,1
0.157678847196176,0.12783307541333,0.189589226987768,3,auDRI,gam_0,0.13784910599258,1
0.159344566035886,0.128280523844032,0.19040860822774,3,AIPW,gam_0,0.13784910599258,1
0.197945513255933,0.166606871677935,0.23176292516594,4,auDRI,gam_0,0.13784910599258,1
0.198459035083174,0.166044212625996,0.230873857540352,4,AIPW,gam_0,0.13784910599258,1
0.146707686100329,0.115555456859741,0.180332687753204,1,auDRI,gam_1,0.13784910599258,1
0.144555592415548,0.112265989068184,0.176845195762913,1,AIPW,gam_1,0.13784910599258,1
0.148489280199883,0.113984340038363,0.181913104355315,2,auDRI,gam_1,0.13784910599258,1
0.150655061600736,0.116547087082084,0.184763036119389,2,AIPW,gam_1,0.13784910599258,1
0.149211937135003,0.117614280886186,0.18009596626261,3,auDRI,gam_1,0.13784910599258,1
0.151267165493443,0.120337953630382,0.182196377356505,3,AIPW,gam_1,0.13784910599258,1
0.197945513255933,0.165004509615524,0.225653339496102,4,auDRI,gam_1,0.13784910599258,1
0.198459035083174,0.166044212625996,0.230873857540352,4,AIPW,gam_1,0.13784910599258,1
0.143264817158585,0.109333537589965,0.173441565784895,1,auDRI,gam_2,0.13784910599258,1
0.144561047914658,0.112172011928461,0.176950083900855,1,AIPW,gam_2,0.13784910599258,1
0.14339709238487,0.109629182838528,0.178641217694041,2,auDRI,gam_2,0.13784910599258,1
0.14794984434149,0.113658811619318,0.182240877063663,2,AIPW,gam_2,0.13784910599258,1
0.1494145365026,0.118424950621866,0.181749105446665,3,auDRI,gam_2,0.13784910599258,1
0.147972999577167,0.117063881035324,0.178882118119011,3,AIPW,gam_2,0.13784910599258,1
0.197945513255933,0.164039044553286,0.228731391857772,4,auDRI,gam_2,0.13784910599258,1
0.198459035083174,0.166044212625996,0.230873857540352,4,AIPW,gam_2,0.13784910599258,1
0.145034011962496,0.113657818084869,0.175874262688515,1,auDRI,xgboost,0.13784910599258,1
0.147425293592718,0.115254299317481,0.179596287867955,1,AIPW,xgboost,0.13784910599258,1
0.153688834953472,0.121044551925259,0.187142375250558,2,auDRI,xgboost,0.13784910599258,1
0.15641894572066,0.122498374897997,0.190339516543322,2,AIPW,xgboost,0.13784910599258,1
0.151909672284489,0.11805088770848,0.184021047574649,3,auDRI,xgboost,0.13784910599258,1
0.153678846728579,0.122750756036526,0.184606937420632,3,AIPW,xgboost,0.13784910599258,1
0.197945513255933,0.164517610107026,0.228841820438379,4,auDRI,xgboost,0.13784910599258,1
0.198459035083174,0.166044212625996,0.230873857540352,4,AIPW,xgboost,0.13784910599258,1
0.268929104244549,0.2402298762477,0.300502293897243,1,auDRI,gam_0,0.25738607843033,2
0.269426163317519,0.237036433177284,0.301815893457755,1,AIPW,gam_0,0.25738607843033,2
0.278131640450213,0.243752202062345,0.311111447953922,2,auDRI,gam_0,0.25738607843033,2
0.277448217992013,0.2428807376876,0.312015698296427,2,AIPW,gam_0,0.25738607843033,2
0.285067484382805,0.255073826345694,0.315343805433245,3,auDRI,gam_0,0.25738607843033,2
0.284652031034608,0.254971429093329,0.314332632975888,3,AIPW,gam_0,0.25738607843033,2
0.342536497059689,0.312174127688337,0.37486885913978,4,auDRI,gam_0,0.25738607843033,2
0.342475143962836,0.311371417048868,0.373578870876803,4,AIPW,gam_0,0.25738607843033,2
0.265217384411279,0.231072454792547,0.297231420879162,1,auDRI,gam_1,0.25738607843033,2
0.265481805704523,0.233665316883207,0.297298294525838,1,AIPW,gam_1,0.25738607843033,2
0.269540370850752,0.233030627235065,0.302543970186903,2,auDRI,gam_1,0.25738607843033,2
0.272990739438769,0.2387199934125,0.307261485465037,2,AIPW,gam_1,0.25738607843033,2
0.265772744768692,0.230944696987559,0.297416691281667,3,auDRI,gam_1,0.25738607843033,2
0.27387328175538,0.244348590578295,0.303397972932464,3,AIPW,gam_1,0.25738607843033,2
0.342536497059689,0.31088947646081,0.376284832165034,4,auDRI,gam_1,0.25738607843033,2
0.342475143962836,0.311371417048868,0.373578870876803,4,AIPW,gam_1,0.25738607843033,2
0.262046507577321,0.228720619792474,0.295210156980222,1,auDRI,gam_2,0.25738607843033,2
0.262402010806356,0.229985845451069,0.294818176161643,1,AIPW,gam_2,0.25738607843033,2
0.266852585786714,0.235452740379881,0.300968173791226,2,auDRI,gam_2,0.25738607843033,2
0.264838332373899,0.229681917019544,0.299994747728254,2,AIPW,gam_2,0.25738607843033,2
0.261862573058935,0.230001217152702,0.293565054554426,3,auDRI,gam_2,0.25738607843033,2
0.265618335237293,0.236149683151476,0.29508698732311,3,AIPW,gam_2,0.25738607843033,2
0.342536497059689,0.311257426680706,0.371772087874234,4,auDRI,gam_2,0.25738607843033,2
0.342475143962836,0.311371417048868,0.373578870876803,4,AIPW,gam_2,0.25738607843033,2
0.267008672753458,0.234510390898514,0.299865448070291,1,auDRI,xgboost,0.25738607843033,2
0.270826510454154,0.239387571608582,0.302265449299725,1,AIPW,xgboost,0.25738607843033,2
0.275757315098149,0.243254955004138,0.310426951194893,2,auDRI,xgboost,0.25738607843033,2
0.283709709850084,0.250139954441799,0.317279465258369,2,AIPW,xgboost,0.25738607843033,2
0.274064981979694,0.23988707894109,0.306397278115299,3,auDRI,xgboost,0.25738607843033,2
0.280352203623476,0.250760208133636,0.309944199113317,3,AIPW,xgboost,0.25738607843033,2
0.342536497059689,0.311825495597491,0.374063200851402,4,auDRI,xgboost,0.25738607843033,2
0.342475143962836,0.311371417048868,0.373578870876803,4,AIPW,xgboost,0.25738607843033,2
