estimate,CI_left,CI_right,misp,estimator,iter
1.376399600173,1.33516361797649,1.41976464995199,1,auDRI,1
1.37214820111792,1.329695692912,1.41460070932383,1,AIPW,1
1.39662886861416,1.33266094988493,1.46141478343978,2,auDRI,1
1.42383776301639,1.3272500922191,1.52042543381367,2,AIPW,1
1.37950469873105,1.3384980096963,1.42132274740804,3,auDRI,1
1.38186365256951,1.33966985817648,1.42405744696255,3,AIPW,1
1.83639136922086,1.75531569021792,1.91813483602253,4,auDRI,1
1.96567298659051,1.87805798201301,2.05328799116802,4,AIPW,1
1.36699058421995,1.32728203482205,1.40877042127325,1,auDRI,2
1.36488622832084,1.32183748568107,1.4079349709606,1,AIPW,2
1.39602643140835,1.33216306269119,1.45839587752113,2,auDRI,2
1.41697379518511,1.31878485029454,1.51516274007568,2,AIPW,2
1.37389197791636,1.33139858300015,1.41982191528908,3,auDRI,2
1.37564084782502,1.3335680782536,1.41771361739645,3,AIPW,2
1.81661825230247,1.73364518432362,1.89196611993695,4,auDRI,2
2.00872637303465,1.92245974045232,2.09499300561698,4,AIPW,2
1.37356745934991,1.33512128897222,1.41819826692344,1,auDRI,3
1.37039297401705,1.3284411652261,1.41234478280799,1,AIPW,3
1.38273257130769,1.3209851399508,1.44403918736489,2,auDRI,3
1.42629150042926,1.32925070430004,1.52333229655848,2,AIPW,3
1.37575991990168,1.33366048224091,1.41854376818099,3,auDRI,3
1.37988216523069,1.33816942194113,1.42159490852024,3,AIPW,3
1.82863378352993,1.75052727857233,1.90979594378109,4,auDRI,3
1.98667178715375,1.89963089676829,2.07371267753921,4,AIPW,3
1.35447820767034,1.31186822403366,1.39594404321265,1,auDRI,4
1.35447944607856,1.31153824905282,1.39742064310429,1,AIPW,4
1.3820911498771,1.32148657067299,1.44288996311189,2,auDRI,4
1.40095708657242,1.30238603060768,1.49952814253715,2,AIPW,4
1.35500879547704,1.31253143233005,1.39698088846575,3,auDRI,4
1.363352215897,1.32082106582244,1.40588336597156,3,AIPW,4
1.84999277586068,1.77362971218899,1.92517105715427,4,auDRI,4
2.01841247890874,1.93160603534802,2.10521892246946,4,AIPW,4
