estimate,CI_left,CI_right,misp,estimator,iter
1.37094348107406,1.31436091936387,1.43251355281776,1,auDRI,1
1.36421743985158,1.30656455696471,1.42187032273845,1,AIPW,1
1.39267385246325,1.2996613901085,1.48500237233896,2,auDRI,1
1.46797156821977,1.31717614265092,1.61876699378861,2,AIPW,1
1.38524861147564,1.32559141872001,1.44276200192645,3,auDRI,1
1.39168677324205,1.33626814096977,1.44710540551434,3,AIPW,1
2.1590705829836,2.06203122496659,2.26524961379509,4,auDRI,1
2.38262477623509,2.27394879950343,2.49130075296676,4,AIPW,1
1.36883727694694,1.31182736654475,1.42912318852333,1,auDRI,2
1.35705782201652,1.29658905841588,1.41752658561716,1,AIPW,2
1.41910123399282,1.32397876383683,1.51286100909648,2,auDRI,2
1.38166185066622,1.21378878618123,1.54953491515121,2,AIPW,2
1.37895900204206,1.32065570182826,1.43813410307908,3,auDRI,2
1.39433053436161,1.33864014161002,1.45002092711321,3,AIPW,2
2.18114616855174,2.07535619650129,2.28787809230766,4,auDRI,2
2.38605196739269,2.27159724708234,2.50050668770304,4,AIPW,2
1.40373570899639,1.3437469060054,1.46507358950931,1,auDRI,3
1.39572654689988,1.33600195723245,1.45545113656731,1,AIPW,3
1.47042359225854,1.37987796961066,1.56042611834886,2,auDRI,3
1.47225253683942,1.29540481268227,1.64910026099657,2,AIPW,3
1.41856006759582,1.3522058356308,1.48522935271563,3,auDRI,3
1.42676693319396,1.36989655902384,1.48363730736408,3,AIPW,3
2.30698624028692,2.20460410243477,2.40231020332146,4,auDRI,3
2.54529840411864,2.43837846275381,2.65221834548348,4,AIPW,3
1.42871400192941,1.36242187604405,1.48577780078533,1,auDRI,4
1.42528909339139,1.36653965432081,1.48403853246198,1,AIPW,4
1.46828619633626,1.37001330391969,1.56510027993192,2,auDRI,4
1.52027177304788,1.3645252100162,1.67601833607955,2,AIPW,4
1.42993717841109,1.37164831226403,1.48754235050639,3,auDRI,4
1.44418630611872,1.38848190355694,1.49989070868051,3,AIPW,4
2.18752172004529,2.08927672965902,2.29348712658181,4,auDRI,4
2.44878230769418,2.33911527229975,2.55844934308862,4,AIPW,4
1.36632439817699,1.30757815564414,1.42889519782244,1,auDRI,5
1.36322409184959,1.30374052913534,1.42270765456384,1,AIPW,5
1.41756126908509,1.32949667665306,1.51915088916104,2,auDRI,5
1.4478077690385,1.28039388804643,1.61522165003056,2,AIPW,5
1.37668840504992,1.31656388914701,1.43641029894423,3,auDRI,5
1.39733276836565,1.34112128491142,1.45354425181988,3,AIPW,5
2.18748331362393,2.08200655067935,2.29185405962714,4,auDRI,5
2.46142239879291,2.34929646357123,2.57354833401458,4,AIPW,5
1.3933316931062,1.32414903161896,1.45898874698262,1,auDRI,6
1.3879981651205,1.32306497262023,1.45293135762077,1,AIPW,6
1.45347689159703,1.36602955983971,1.54917101809603,2,auDRI,6
1.44409048545506,1.27156764708523,1.61661332382489,2,AIPW,6
1.41453166655268,1.34733209308188,1.48620959056032,3,auDRI,6
1.42704960876661,1.37078623775872,1.4833129797745,3,AIPW,6
2.26846372279405,2.16633254961103,2.3680868768196,4,auDRI,6
2.45396078596357,2.34577199837677,2.56214957355037,4,AIPW,6
1.36137097544599,1.30612766624567,1.41858911509702,1,auDRI,7
1.36670547814316,1.3079240218897,1.42548693439662,1,AIPW,7
1.40218335666338,1.31518639690659,1.5008468239965,2,auDRI,7
1.41670042408482,1.24989251870211,1.58350832946754,2,AIPW,7
1.368013057352,1.30993315365912,1.42730707778274,3,auDRI,7
1.38906618380496,1.3347527604771,1.44337960713283,3,AIPW,7
2.22712309743663,2.11590097994599,2.33795495994979,4,auDRI,7
2.42903346619875,2.3165457903027,2.54152114209481,4,AIPW,7
1.38047537590937,1.31832338572187,1.44951314444398,1,auDRI,8
1.38643662652185,1.32133192343008,1.45154132961362,1,AIPW,8
1.46192004475396,1.35430626283797,1.563914189117,2,auDRI,8
1.40642582616066,1.22203266925792,1.5908189830634,2,AIPW,8
1.39300516643244,1.32679861397092,1.45925987528905,3,auDRI,8
1.42279414069682,1.36553182738791,1.48005645400573,3,AIPW,8
2.23975231556181,2.12658504189029,2.34923478227562,4,auDRI,8
2.48110427629384,2.36856618982375,2.59364236276393,4,AIPW,8
1.44942436111586,1.39236105793693,1.50799530465414,1,auDRI,9
1.43853115163083,1.37887668750235,1.49818561575932,1,AIPW,9
1.47227717179896,1.38218553436522,1.56735965942156,2,auDRI,9
1.49056192216452,1.32367131762083,1.65745252670821,2,AIPW,9
