iter,method,coef,se,CI_left,CI_right
1,Tlearner,1.34590723829814,0.0244327337047136,1.29801996019304,1.39379451640323
1,Rlearner,1.34493526202926,0.0246706811395563,1.29658161552166,1.39328890853686
1,intercept,1.37803620684945,0.0274381761323838,1.32425738162997,1.43181503206892
1,AIPW,1.33928998135073,0.0271041990345045,1.2861657512431,1.39241421145836
2,Tlearner,1.33603335345085,0.025352269219409,1.28634381885445,1.38572288804726
2,Rlearner,1.33568619362361,0.0255725503512041,1.28556491594241,1.3858074713048
2,intercept,1.37875531190847,0.0288126466338784,1.32228252450606,1.43522809931087
2,AIPW,1.33603226136834,0.025577774048232,1.2858998242338,1.38616469850287
3,Tlearner,1.32638473513924,0.0247096090762768,1.27795479127768,1.37481467900081
3,Rlearner,1.32749466472154,0.0251074822730298,1.27828490372392,1.37670442571915
3,intercept,1.3840225143606,0.0286433408319303,1.32788156633001,1.44016346239118
3,AIPW,1.33004933014056,0.0250619633700466,1.28092788193527,1.37917077834585
4,Tlearner,1.33439000074441,0.0249787856193027,1.28543248055303,1.38334752093579
4,Rlearner,1.32535505820865,0.025404478485106,1.27556319533182,1.37514692108548
4,intercept,1.38011406668153,0.0284777591672162,1.32429765871378,1.43593047464927
4,AIPW,1.32112164748734,0.0253488797637004,1.27143784315049,1.37080545182419
5,Tlearner,1.25368275915713,0.0248576026121785,1.20496275329525,1.30240276501901
5,Rlearner,1.25740957104775,0.0252113644535457,1.20799620471769,1.30682293737782
5,intercept,1.29877871041045,0.0284741472211375,1.24296938185702,1.35458803896388
5,AIPW,1.25190138456737,0.0250305506545467,1.20284150528446,1.30096126385029
6,Tlearner,1.27860450530434,0.0246205444279638,1.23034912494576,1.32685988566292
6,Rlearner,1.27580266368748,0.0252368671475531,1.22633931299565,1.32526601437931
6,intercept,1.31382682476256,0.0279281213630165,1.25908770689105,1.36856594263407
6,AIPW,1.27602039900143,0.0256081138879603,1.22582849578103,1.32621230222184
7,Tlearner,1.35596540819283,0.0246026539907537,1.30774509244685,1.40418572393881
7,Rlearner,1.35584220842472,0.0247579616031898,1.30731749535184,1.40436692149759
7,intercept,1.35503928600669,0.0276815853573186,1.30078337870635,1.40929519330704
7,AIPW,1.36219902362578,0.0248767113658782,1.31344066934866,1.4109573779029
8,Tlearner,1.30367128458235,0.0251236234325114,1.25442988749348,1.35291268167121
8,Rlearner,1.30581635718277,0.0255663527566748,1.25570722656364,1.35592548780189
8,intercept,1.34193551389876,0.0282620899472856,1.28654181760208,1.39732921019544
8,AIPW,1.30919332139266,0.0258193187374392,1.25858745666728,1.35979918611804
9,Tlearner,1.33080556656939,0.025031644225408,1.28174444541377,1.37986668772501
9,Rlearner,1.33437036603839,0.0251364081246183,1.28510391141344,1.38363682066334
9,intercept,1.36815347243219,0.0286583663582976,1.31198307436992,1.42432387049445
9,AIPW,1.33891142248435,0.0255012655945934,1.28892894191895,1.38889390304975
10,Tlearner,1.34627305330492,0.0253866548632916,1.29651612408492,1.39602998252492
10,Rlearner,1.34131314638959,0.0258017384764949,1.29074266823714,1.39188362454205
10,intercept,1.38366464873147,0.0296863169222257,1.32547946756391,1.44184982989903
10,AIPW,1.34602532863408,0.0260533714638586,1.29496072056492,1.39708993670325
11,Tlearner,1.28998558518029,0.0250768792200866,1.24083580506426,1.33913536529632
11,Rlearner,1.28841120209513,0.025594536739908,1.23824683188392,1.33857557230633
11,intercept,1.31010304751682,0.0287541415416801,1.25374493009513,1.36646116493852
11,AIPW,1.28691425935617,0.0252966959890316,1.23733273521767,1.33649578349467
12,Tlearner,1.34437853628619,0.0254433566813391,1.29451047354496,1.39424659902743
12,Rlearner,1.34722546966754,0.025618958256636,1.29701323416309,1.39743770517198
12,intercept,1.37207857850555,0.0288707669853732,1.31549187521422,1.42866528179688
12,AIPW,1.34631568018454,0.0256004722465871,1.29613875458123,1.39649260578785
13,Tlearner,1.33928560683218,0.02499557685323,1.29029517642705,1.38827603723732
13,Rlearner,1.33290544457733,0.0252987585173789,1.28332078902969,1.38249010012496
13,intercept,1.36530264954079,0.0286159287716034,1.30921542914845,1.42138986993313
13,AIPW,1.32111003566855,0.0295324807669349,1.26322637336535,1.37899369797174
14,Tlearner,1.31663073373089,0.0252723596090661,1.26709781909277,1.366163648369
14,Rlearner,1.3158760224746,0.0256734771444749,1.26555693191352,1.36619511303568
14,intercept,1.32587269987645,0.0294773142797268,1.26809716388819,1.38364823586472
14,AIPW,1.31123249865539,0.026485067932923,1.25932176550686,1.36314323180392
15,Tlearner,1.34269583027861,0.0243852172194113,1.29490168277338,1.39048997778384
15,Rlearner,1.34130012562321,0.0250243969950811,1.29225320877801,1.3903470424684
15,intercept,1.34746279508021,0.0276988420950658,1.29317306457388,1.40175252558653
15,AIPW,1.3478320772046,0.0255571581213228,1.29774004728681,1.39792410712239
