iter,method,coef,se,CI_left,CI_right
1,Tlearner,1.00707193682604,0.0259611722276266,0.956188974263448,1.05795489938863
1,Rlearner,1.00897708825509,0.0257466085569526,0.958514662759407,1.05943951375076
1,intercept,1.13452732487336,0.0350342255548304,1.06586024278589,1.20319440696082
1,AIPW,1.00630610111508,0.0469655045795529,0.914253712139161,1.09835849009101
2,Tlearner,0.969104031144232,0.0271225219096103,0.915944865031498,1.02226319725697
2,Rlearner,0.978514119030473,0.0271656937678445,0.925270337630453,1.03175790043049
2,intercept,1.13899181284138,0.0355241822792859,1.06936441557398,1.20861921010878
2,AIPW,0.962828969394989,0.0564439456082068,0.852198836002903,1.07345910278707
3,Tlearner,0.967235801988465,0.0264969883851021,0.915302659054889,1.01916894492204
3,Rlearner,0.985836421133103,0.0255919634918108,0.93567709439549,1.03599574787072
3,intercept,1.11896879873329,0.0340987709776015,1.05213520761719,1.18580238984939
3,AIPW,1.00913547954426,0.0306561563679597,0.949049413063062,1.06922154602546
4,Tlearner,1.00502062607867,0.026182090587311,0.953704671487576,1.05633658066977
4,Rlearner,1.02649060229355,0.0253926988446273,0.976721827087807,1.07625937749929
4,intercept,1.17779793088814,0.0334379587744016,1.11225953169031,1.24333633008597
4,AIPW,1.06652385160672,0.0545919599039675,0.959523610194948,1.1735240930185
5,Tlearner,0.992559564566644,0.0266137036835923,0.940397663851582,1.04472146528171
5,Rlearner,0.988165906997866,0.0265842090308344,0.936061814739946,1.04026999925579
5,intercept,1.15404290523728,0.0354450521831073,1.08457060295839,1.22351520751617
5,AIPW,1.02680975471081,0.149318386289458,0.73414571758347,1.31947379183815
6,Tlearner,1.00312037368409,0.0267684694570126,0.95065513762708,1.05558560974109
6,Rlearner,1.0118803817684,0.0267314424304851,0.959487717349844,1.06427304618696
6,intercept,1.1603449184107,0.0356875595408958,1.09039730171054,1.23029253511085
6,AIPW,1.0252602902083,0.0454818299119375,0.936115903580899,1.11440467683569
7,Tlearner,1.01410417319182,0.0265007330252866,0.962163690898347,1.06604465548529
7,Rlearner,1.02852100667831,0.0259545151590996,0.97765109173028,1.07939092162635
7,intercept,1.20200131396443,0.0343401418306069,1.13469463597644,1.26930799195242
7,AIPW,1.04355759352079,0.0569616705662227,0.931912719210991,1.15520246783058
8,Tlearner,0.968188097555346,0.0258915439108254,0.91744160398599,1.0189345911247
8,Rlearner,0.972958061386689,0.026203942867089,0.921599277114249,1.02431684565913
8,intercept,1.13929338142697,0.0354295386366217,1.06985148569919,1.20873527715475
8,AIPW,0.991742638003233,0.0369361811401004,0.919347722968636,1.06413755303783
9,Tlearner,0.98126690398756,0.0258098692457778,0.930680489820147,1.03185331815497
9,Rlearner,0.962048720151346,0.0257262685486217,0.911626160339442,1.01247127996325
9,intercept,1.12477060030741,0.0348417310579348,1.05648080743386,1.19306039318097
9,AIPW,0.852820141812812,0.0642011607033166,0.726985866834312,0.978654416791313
10,Tlearner,0.927599169290704,0.0282051576404877,0.872318076137073,0.982880262444334
10,Rlearner,0.925818186417515,0.0264681597376105,0.873941546594746,0.977694826240285
10,intercept,1.12477201802757,0.0361586836718763,1.05390099803069,1.19564303802444
10,AIPW,0.929808686022563,0.0565519198430819,0.818966923130122,1.040650448915
11,Tlearner,0.97610798645386,0.0266112403595529,0.923950913765197,1.02826505914252
11,Rlearner,0.970732074369846,0.0264116594349264,0.918966173105452,1.02249797563424
11,intercept,1.11872203964438,0.0344984428341967,1.05110509168936,1.18633898759941
11,AIPW,0.999409190113563,0.0410418412898819,0.918967181185395,1.07985119904173
12,Tlearner,1.01574368403512,0.0259009411433529,0.964978772228453,1.06650859584178
12,Rlearner,1.02398846782978,0.0253484010677031,0.974306514671407,1.07367042098816
12,intercept,1.16853675840104,0.0335047496251134,1.10286744913582,1.23420606766626
12,AIPW,1.10495011879407,0.0926215095925419,0.923411959992685,1.28648827759545
13,Tlearner,0.965948385431003,0.0263561964820199,0.914291189556782,1.01760558130522
13,Rlearner,0.967533830442242,0.0259450348078598,0.916682496641198,1.01838516424329
13,intercept,1.12289801682842,0.0342057325358388,1.05585478105818,1.18994125259867
13,AIPW,1.06551250675444,0.0797787455304206,0.90914616551482,1.22187884799407
14,Tlearner,1.05919004128022,0.0260679818930737,1.00809773562016,1.11028234694029
14,Rlearner,1.06860690833694,0.0256207675321851,1.01839112671758,1.1188226899563
14,intercept,1.21813939718694,0.034164665236572,1.15117665332326,1.28510214105062
14,AIPW,1.04600715539493,0.0437449036288734,0.960267144282341,1.13174716650752
15,Tlearner,0.989872959214612,0.0261955658420551,0.938530593609536,1.04121532481969
15,Rlearner,0.99034036185579,0.0263225356823107,0.938749139936691,1.04193158377489
15,intercept,1.11788693279621,0.0343160012826433,1.05062757028223,1.18514629531019
15,AIPW,0.896304987644812,0.0808476621890141,0.737843569754345,1.05476640553528
16,Tlearner,1.02089029765152,0.0263268850905317,0.969290551048957,1.07249004425409
16,Rlearner,0.9975119308906,0.0268741545869079,0.944839555785299,1.0501843059959
16,intercept,1.08246412927303,0.0363567782162035,1.01120484396927,1.15372341457679
16,AIPW,1.04952257540764,0.105647773199458,0.842452939936707,1.25659221087858
17,Tlearner,1.02695481266181,0.0263739488068007,0.975262822870381,1.07864680245325
17,Rlearner,1.04460980665396,0.0259441160449832,0.993760273595067,1.09545933971286
17,intercept,1.16130972207824,0.0358674545456111,1.09100951116885,1.23160993298764
17,AIPW,1.09000439060039,0.0547574210120702,0.982679845416731,1.19732893578405
18,Tlearner,1.00304120185825,0.0256334665598274,0.952800530602077,1.05328187311442
18,Rlearner,0.987322872493473,0.0254017198560376,0.937536416430263,1.03710932855668
18,intercept,1.14284532028291,0.0336122712252334,1.07696526868145,1.20872537188437
18,AIPW,1.03257337372808,0.117738462316738,0.801805987587271,1.26334075986888
19,Tlearner,0.993850543346197,0.0257176787160119,0.943444819296842,1.04425626739555
19,Rlearner,1.00924189923208,0.0254105970338798,0.959438044220011,1.05904575424414
19,intercept,1.14168509572096,0.0336177418186186,1.07579432175647,1.20757586968545
19,AIPW,0.957794817595818,0.0672317951801388,0.826020499042745,1.08956913614889
20,Tlearner,0.999953983672795,0.0267425547016657,0.947539539602938,1.05236842774265
20,Rlearner,0.996167651864052,0.0259067150288573,0.945391423449749,1.04694388027836
20,intercept,1.19625718965255,0.0353879400503561,1.12689682715385,1.26561755215125
20,AIPW,0.993634374596797,0.0563871351995264,0.883115589605725,1.10415315958787
21,Tlearner,1.0091659137681,0.0260818330390299,0.958046460360812,1.06028536717538
21,Rlearner,1.01466882849921,0.0256446593120105,0.964406219851867,1.06493143714655
21,intercept,1.15410194683242,0.0335680484049584,1.0883085719587,1.21989532170614
21,AIPW,1.00594871915604,0.0568475458971123,0.894527529197697,1.11736990911438
22,Tlearner,1.019277810722,0.0263236048268861,0.96768449331804,1.07087112812596
22,Rlearner,1.01152474806056,0.0260501016195222,0.960467487092688,1.06258200902843
22,intercept,1.17699564689388,0.03590165449194,1.10662840408968,1.24736288969808
22,AIPW,0.902706819802253,0.0666014742634906,0.772167930245812,1.03324570935869
23,Tlearner,0.942660026206826,0.026498406744098,0.890724103340701,0.994595949072952
23,Rlearner,0.942056687649778,0.0259216584824716,0.891251170604586,0.992862204694969
23,intercept,1.08090408992897,0.0363626419542237,1.00963331169869,1.15217486815924
23,AIPW,0.992930143314897,0.0483041770641408,0.898253956269181,1.08760633036061
24,Tlearner,1.0470438235719,0.0257173147262643,0.996638812929339,1.09744883421446
24,Rlearner,1.05275437047856,0.0254950099639943,1.00278506916365,1.10272367179348
24,intercept,1.21013043824714,0.0338748346360351,1.14373576236051,1.27652511413377
24,AIPW,0.935220430783197,0.0763254920754476,0.785622466315319,1.08481839525107
25,Tlearner,0.997199410603951,0.0262835095998235,0.945684678400984,1.04871414280692
25,Rlearner,1.0254508709301,0.0262150799759916,0.974070258325318,1.07683148353488
25,intercept,1.15419300440251,0.0351466519950707,1.08530556649217,1.22308044231284
25,AIPW,0.996864251380062,0.0320709099470686,0.934005267883808,1.05972323487632
26,Tlearner,1.04293439056421,0.026735676826992,0.990533426881,1.09533535424741
26,Rlearner,1.0716415727374,0.0257645139078251,1.02114405339888,1.12213909207591
26,intercept,1.26581971911933,0.0335515736136954,1.20005863483648,1.33158080340217
26,AIPW,1.01992301430463,0.047211343633208,0.927388780783544,1.11245724782572
27,Tlearner,0.978304802330706,0.0265993111568999,0.926171110449607,1.0304384942118
27,Rlearner,0.975730885262711,0.025884391876232,0.924998409423575,1.02646336110185
27,intercept,1.15026227790911,0.0344583951643708,1.08272382338694,1.21780073243128
27,AIPW,0.979967575423635,0.0393458751881131,0.902849660054933,1.05708549079234
28,Tlearner,1.00752599771363,0.0262866346209952,0.956005140581719,1.05904685484555
28,Rlearner,1.02821105083875,0.0263435557706433,0.97657863030357,1.07984347137394
28,intercept,1.20526456036355,0.034865382646804,1.13692841037581,1.27360071035128
28,AIPW,1.04274232437378,0.0889324493404453,0.868434723666509,1.21704992508106
29,Tlearner,1.01564980718625,0.0264404510836126,0.963827475327376,1.06747213904512
29,Rlearner,1.03263742098658,0.0257020047839025,0.98226241727966,1.08301242469351
29,intercept,1.1933911145742,0.0338570059064437,1.12703138299757,1.25975084615083
29,AIPW,1.06449888133951,0.0333920897587207,0.999050385412419,1.1299473772666
30,Tlearner,1.02750969367114,0.0255799484174223,0.977373916046603,1.07764547129568
30,Rlearner,1.02549528367201,0.0245639521865965,0.977350822068313,1.0736397452757
30,intercept,1.17256371494155,0.0347226569156443,1.10450730738689,1.24062012249621
30,AIPW,1.01801139973239,0.0413685493042097,0.936929043096141,1.09909375636864
31,Tlearner,1.0114464752545,0.0262995816660946,0.959900242380489,1.06299270812852
31,Rlearner,1.0194152885393,0.0260380851418848,0.968381579434816,1.07044899764378
31,intercept,1.1692217773221,0.0333740371790399,1.10380866445118,1.23463489019302
31,AIPW,0.995121456745405,0.0334602970893404,0.929539274450298,1.06070363904051
32,Tlearner,0.981689299048865,0.0259890064223551,0.930751782467069,1.03262681563066
32,Rlearner,0.987308939221093,0.0260688813414519,0.936214870674599,1.03840300776759
32,intercept,1.17383577869613,0.0361427066781005,1.10299607360705,1.24467548378521
32,AIPW,1.08194683355961,0.0510424122887651,0.981903705473627,1.18198996164559
33,Tlearner,1.00449148255966,0.0261042465833543,0.953328099412735,1.05565486570659
33,Rlearner,1.0142876931615,0.0262986004481232,0.962743383439365,1.06583200288363
33,intercept,1.18462434317087,0.0349725266994335,1.11607819083998,1.25317049550176
33,AIPW,1.06130006936152,0.0475129640539439,0.968174659815788,1.15442547890725
34,Tlearner,0.992294273692413,0.0262559146939806,0.940833626511055,1.04375492087377
34,Rlearner,0.992095416939977,0.0259269483297463,0.941279531984644,1.04291130189531
34,intercept,1.08580222110649,0.0364546000591756,1.0143512049905,1.15725323722247
34,AIPW,0.949789101862402,0.0602907475222725,0.831619236718748,1.06795896700606
35,Tlearner,0.979517298821464,0.0264172530378231,0.92774043429685,1.03129416334608
35,Rlearner,0.999558510067566,0.0259904700094236,0.948618124907827,1.0504988952273
35,intercept,1.18319866464045,0.0349226313361108,1.11475030722167,1.25164702205923
35,AIPW,1.00243277063306,0.0297755961336051,0.944072602211198,1.06079293905493
36,Tlearner,1.03326642445149,0.0270938367422933,0.980163480233587,1.08636936866939
36,Rlearner,1.02981066784616,0.0268984641703679,0.977090646832795,1.08253068885952
36,intercept,1.20212639451224,0.0359897235214214,1.13158653641025,1.27266625261422
36,AIPW,1.14011649050232,0.126475481761526,0.892224546249726,1.38800843475491
37,Tlearner,1.01374069280959,0.0258733597931975,0.963029839455873,1.0644515461633
37,Rlearner,0.998563319553328,0.0255825166788863,0.948422508228815,1.04870413087784
37,intercept,1.14286967107955,0.0343956057819759,1.07545428374687,1.21028505841222
37,AIPW,0.964920693297324,0.0470624189996426,0.872678352058025,1.05716303453662
38,Tlearner,0.968817299682844,0.026370302035662,0.917132457431503,1.02050214193418
38,Rlearner,0.960372320338228,0.026197474933988,0.909026212981721,1.01171842769474
38,intercept,1.10174899678528,0.0348215451625749,1.03349876826664,1.16999922530393
38,AIPW,1.12444263450705,0.0950013919294694,0.938239906325292,1.31064536268881
39,Tlearner,0.985684938671188,0.02678439806049,0.933188483125043,1.03818139421733
39,Rlearner,0.994624662178337,0.026578716071703,0.942531335922483,1.04671798843419
39,intercept,1.16322112202583,0.0361719298521525,1.09232413951561,1.23411810453605
39,AIPW,1.03713652470871,0.0496746284886819,0.939774252870897,1.13449879654653
40,Tlearner,1.02766358945509,0.0258718104576253,0.976955772743295,1.07837140616688
40,Rlearner,1.03492259007946,0.0257438195770954,0.984465630883861,1.08537954927507
40,intercept,1.1701809456154,0.0347358418152124,1.10209869565759,1.23826319557322
40,AIPW,1.03993522776697,0.0473530944987931,0.947123162549331,1.1327472929846
41,Tlearner,0.997066051867811,0.0254052651518106,0.947272647152572,1.04685945658305
41,Rlearner,1.0063350076753,0.025821633335771,0.955725536315193,1.05694447903541
41,intercept,1.1852547834146,0.03354066088956,1.11951508807106,1.25099447875814
41,AIPW,0.949986964164158,0.052302754727946,0.847473564897383,1.05250036343093
42,Tlearner,0.997115911152589,0.0259461374279982,0.946262416255786,1.04796940604939
42,Rlearner,0.998415473108192,0.0254176389675899,0.948597816159674,1.04823313005671
42,intercept,1.14482204404038,0.033984776976638,1.07821188116617,1.21143220691459
42,AIPW,1.28581180032641,0.252305796589042,0.791292439011889,1.78033116164093
43,Tlearner,0.965798394354212,0.0267966350731331,0.913277954704008,1.01831883400442
43,Rlearner,0.948321914451867,0.0263355486463916,0.896705187591837,0.999938641311897
43,intercept,1.16187924485474,0.0349602792766182,1.09335709747256,1.23040139223691
43,AIPW,1.04100580496682,0.0579984146539032,0.92732891224517,1.15468269768847
44,Tlearner,0.991086063667455,0.0269607677001173,0.938243929979674,1.04392819735524
44,Rlearner,0.971591639036966,0.0274279053920624,0.917833932297152,1.02534934577678
44,intercept,1.12399810368384,0.0375237804570967,1.05045149398793,1.19754471337975
44,AIPW,0.977253540308612,0.033232509639815,0.912117821414575,1.04238925920265
45,Tlearner,0.994596341033847,0.0259617279404905,0.943712289294058,1.04548039277364
45,Rlearner,1.00430316886805,0.0259968542621341,0.953350270802935,1.05525606693317
45,intercept,1.1615001434109,0.0340643717005154,1.09473397487789,1.22826631194391
45,AIPW,1.00047445749484,0.0389214407164911,0.924188433690516,1.07676048129916
46,Tlearner,0.965979820489986,0.0267609616985984,0.913529299369077,1.01843034161089
46,Rlearner,0.964876788238462,0.0256857172459462,0.914533707519329,1.0152198689576
46,intercept,1.1255496632063,0.0346924791220058,1.05755240412717,1.19354692228543
46,AIPW,0.894665240360163,0.0483097843499996,0.799978063034164,0.989352417686162
47,Tlearner,1.0176649330347,0.025487483001771,0.967710384294655,1.06761948177475
47,Rlearner,1.0171086139199,0.0256710586955717,0.966794263431561,1.06742296440823
47,intercept,1.15823256754295,0.0343943253185335,1.09081968991863,1.22564544516728
47,AIPW,1.03187524515012,0.0356501202883427,0.962001009384963,1.10174948091527
48,Tlearner,1.02293558908459,0.0252443400928171,0.973457591689183,1.07241358647999
48,Rlearner,1.03792893592599,0.0250725941049089,0.988787554481381,1.08707031737061
48,intercept,1.18877063532663,0.0340921451900015,1.12195003075423,1.25559123989904
48,AIPW,1.20679843043806,0.186595962244006,0.841070344439806,1.57252651643631
49,Tlearner,0.998245733981073,0.0267964466145677,0.94572566370287,1.05076580425928
49,Rlearner,0.992166252612773,0.0266128936876767,0.940005939460533,1.04432656576501
49,intercept,1.18152810191926,0.0371702573555273,1.10867439750243,1.25438180633609
49,AIPW,0.946620402643427,0.0391548427754847,0.869876910803477,1.02336389448338
50,Tlearner,1.0157564155035,0.0261562171866493,0.964491171845859,1.06702165916114
50,Rlearner,1.01572231553278,0.0257444686139196,0.965264084248373,1.06618054681718
50,intercept,1.16796776675997,0.0339410802508843,1.10144324946824,1.23449228405171
50,AIPW,0.964240910524773,0.0444712631866666,0.877077234678906,1.05140458637064
51,Tlearner,1.01761729411917,0.0260043705304521,0.966649664438844,1.06858492379949
51,Rlearner,1.01327382273277,0.0262836113417415,0.961758891119311,1.06478875434624
51,intercept,1.17019352464193,0.0366323513593715,1.09839411597756,1.24199293330629
51,AIPW,1.51323548704765,0.33929699574058,0.848213375396111,2.17825759869919
52,Tlearner,1.02003387021384,0.025276861879922,0.970492131286995,1.06957560914068
52,Rlearner,1.03772017596757,0.0244826840148952,0.989734997053499,1.08570535488164
52,intercept,1.1775536552369,0.0334219105401371,1.11204671057823,1.24306059989557
52,AIPW,1.04420492191449,0.0330140715580881,0.97949734166064,1.10891250216835
53,Tlearner,0.983362319119415,0.0261771374599089,0.932056072479639,1.03466856575919
