estimate_audrie,CI_left_audrie,CI_right_audrie,estimate_AIPW,CI_left_AIPW,CI_right_AIPW
1.29014815294074,1.07440047876612,1.5287110399807,1.22602822375587,0.810992355815207,1.64106409169654
0.932940685532966,0.384018441444302,1.41270132817436,1.10545542995936,0.595591561893066,1.61531929802565
1.26658698550095,1.00371964583276,1.53709415768784,0.833262647608618,-0.0360740248413568,1.70259932005859
1.00247760707039,0.575270495459603,1.58263058612782,1.25357520656116,0.49930090276422,2.0078495103581
1.32977498701016,1.04896172858494,1.65493310388295,1.39661378847013,0.912960202985116,1.88026737395515
1.40279837955145,1.17891141952182,1.62986866180618,1.33276530616113,1.01502539444773,1.65050521787454
1.33616665848148,1.1154633730799,1.56155691716879,1.18865849431105,0.789500048187338,1.58781694043475
1.26223214578084,0.963264910063624,1.58640247436117,1.2114784347815,0.655887808499025,1.76706906106397
1.17675609965413,0.946377886675761,1.41624456921423,1.0739664700042,0.646805396076855,1.50112754393154
1.4715657488268,1.2740130301954,1.66629633869806,1.35534081545386,1.04502937638171,1.66565225452602
1.35109658540469,1.10404552730304,1.64359791631203,1.27911780667436,0.778491695801294,1.77974391754743
1.21993431696979,0.977982275353056,1.50260842188691,1.0099054942106,0.45714558550623,1.56266540291497
1.26725726280895,1.0307212079996,1.52538595871755,1.20403461949305,0.833719520517895,1.5743497184682
1.20339679829095,0.87863437831722,1.52622916931498,1.01728464501561,0.430842104558048,1.60372718547317
1.59128594263567,1.38992984998487,1.80491733200993,1.44102723851011,0.958247422952673,1.92380705406755
1.43020730171121,1.23196179614142,1.6276249818609,1.27517444710927,0.960762125974206,1.58958676824434
1.21003802424501,1.00095064915316,1.46373253517667,0.78933812739638,-0.103522707983369,1.68219896277613
1.03258325320965,0.696654296428971,1.52192596330275,0.880426685811022,-0.0367036120603779,1.79755698368242
1.26973408973529,1.01179248605562,1.54894562150456,1.10089580164216,0.531305907156099,1.67048569612821
1.44033868049308,1.21470148058091,1.69510181087991,1.19541079365626,0.636985713145713,1.75383587416681
0.802663687465624,0.311274853786894,1.17893079407737,0.322757745300055,-0.800465448995676,1.44598093959579
0.523266183092053,0.00435418345484306,1.2308609731139,0.903042842818765,0.236331407081999,1.56975427855553
1.31303959586502,1.13420890347585,1.50027714175156,1.22695889668819,0.944805701095487,1.50911209228089
1.38978394511707,1.16285020732672,1.62187576831084,1.21732643089359,0.782467837428885,1.6521850243583
0.816220482523175,0.348291657773196,1.36310246590203,1.18149302101867,0.69007772443177,1.67290831760557
1.15693366442163,0.8744112921217,1.42891177632889,0.946179426297281,0.278711148422801,1.61364770417176
1.10387280237101,0.843546669620038,1.42126536895625,0.836797558358284,0.126516128877963,1.54707898783861
1.32807898288911,1.06427787573656,1.62224446986897,1.23506808161027,0.790562129840921,1.67957403337962
1.26447577503864,1.03602219917296,1.51469144409145,0.899316892410384,0.25217574116829,1.54645804365248
1.39089581883136,1.10607277071859,1.71585960367386,1.07511954930094,0.138809430134679,2.0114296684672
1.49714975319172,1.29531102432062,1.71151048969283,1.52596431422058,1.27375059758847,1.77817803085268
