estimate,CI_left,CI_right,misp,estimator,lrnr,ATE,iter
0.201390120741317,0.17646893031305,0.222639478860621,1,auDRI,gam_0,0.200258465283372,1
0.201077423433583,0.178565150175712,0.223589696691454,1,AIPW,gam_0,0.200258465283372,1
0.205788218305366,0.183208490932397,0.229948004564204,2,auDRI,gam_0,0.200258465283372,1
0.205996101076168,0.182300113405441,0.229692088746895,2,AIPW,gam_0,0.200258465283372,1
0.211476665685242,0.190022106963509,0.234271051961375,3,auDRI,gam_0,0.200258465283372,1
0.209144117814708,0.188225916055674,0.230062319573743,3,AIPW,gam_0,0.200258465283372,1
0.272810175377117,0.250023435324145,0.293769977349995,4,auDRI,gam_0,0.200258465283372,1
0.27286957530276,0.251094823553882,0.294644327051638,4,AIPW,gam_0,0.200258465283372,1
0.202275194277162,0.180241827956874,0.223736288828213,1,auDRI,gam_1,0.200258465283372,1
0.201920735067397,0.179654925267188,0.224186544867607,1,AIPW,gam_1,0.200258465283372,1
0.202459461072775,0.17846753428072,0.224146264818173,2,auDRI,gam_1,0.200258465283372,1
0.206692788410795,0.183179886678439,0.230205690143152,2,AIPW,gam_1,0.200258465283372,1
0.204212891790206,0.182902649432777,0.226392039207358,3,auDRI,gam_1,0.200258465283372,1
0.207877089610759,0.187030499269697,0.228723679951821,3,AIPW,gam_1,0.200258465283372,1
0.272810175377117,0.251741578632649,0.294869220507181,4,auDRI,gam_1,0.200258465283372,1
0.27286957530276,0.251094823553882,0.294644327051638,4,AIPW,gam_1,0.200258465283372,1
0.200229889619976,0.179337540533317,0.221965357013956,1,auDRI,gam_2,0.200258465283372,1
0.199863165723892,0.177450468927796,0.222275862519989,1,AIPW,gam_2,0.200258465283372,1
0.201560443145529,0.179172104679473,0.224999809513091,2,auDRI,gam_2,0.200258465283372,1
0.202692809064442,0.178946362185517,0.226439255943368,2,AIPW,gam_2,0.200258465283372,1
0.20155628577329,0.180137330652627,0.22404463694925,3,auDRI,gam_2,0.200258465283372,1
0.204069679585252,0.183236776740106,0.224902582430397,3,AIPW,gam_2,0.200258465283372,1
0.272810175377117,0.250921212727585,0.295450056208169,4,auDRI,gam_2,0.200258465283372,1
0.27286957530276,0.251094823553882,0.294644327051638,4,AIPW,gam_2,0.200258465283372,1
0.205809477680283,0.182890708470049,0.227816465270384,1,auDRI,xgboost,0.200258465283372,1
0.204673939530149,0.18223266108563,0.227115217974667,1,AIPW,xgboost,0.200258465283372,1
0.209460853006188,0.18684588202929,0.232164389075498,2,auDRI,xgboost,0.200258465283372,1
0.210060444452666,0.186479855306596,0.233641033598736,2,AIPW,xgboost,0.200258465283372,1
0.211585078748859,0.189099687145095,0.231895976397168,3,auDRI,xgboost,0.200258465283372,1
0.214867122842037,0.19395668776392,0.235777557920154,3,AIPW,xgboost,0.200258465283372,1
0.272810175377117,0.252671968111505,0.297430274532795,4,auDRI,xgboost,0.200258465283372,1
0.27286957530276,0.251094823553882,0.294644327051638,4,AIPW,xgboost,0.200258465283372,1
0.274601548573137,0.253171186476536,0.297409805868161,1,auDRI,gam_0,0.263195090144589,2
0.273859749306703,0.251984232993368,0.295735265620038,1,AIPW,gam_0,0.263195090144589,2
0.278116068196769,0.255267426438208,0.301054076096996,2,auDRI,gam_0,0.263195090144589,2
0.27750161910331,0.253505665991381,0.301497572215239,2,AIPW,gam_0,0.263195090144589,2
0.285096363588034,0.263897476646842,0.307286403565882,3,auDRI,gam_0,0.263195090144589,2
0.284215360025377,0.264344314708987,0.304086405341768,3,AIPW,gam_0,0.263195090144589,2
0.362633005911374,0.342568484881131,0.383191183301108,4,auDRI,gam_0,0.263195090144589,2
0.362719731810472,0.341640837250169,0.383798626370774,4,AIPW,gam_0,0.263195090144589,2
0.274320956741374,0.252572146642968,0.296380002985086,1,auDRI,gam_1,0.263195090144589,2
0.27437981308637,0.252702052316896,0.296057573855845,1,AIPW,gam_1,0.263195090144589,2
0.272871386614576,0.250101835788597,0.29608575134515,2,auDRI,gam_1,0.263195090144589,2
0.276619460929875,0.252733771307478,0.300505150552273,2,AIPW,gam_1,0.263195090144589,2
