estimate,CI_left,CI_right,misp,estimator,lrnr,ATE,iter
0.151048758575315,0.126824983871655,0.177911122124543,1,auDRI,gam_0,0.159105265261803,1
0.146411803660311,0.119964606178844,0.172859001141779,1,AIPW,gam_0,0.159105265261803,1
0.158792480247653,0.13341939096048,0.186916908300484,2,auDRI,gam_0,0.159105265261803,1
0.139259008036655,0.09481043592411,0.183707580149199,2,AIPW,gam_0,0.159105265261803,1
0.163129095550388,0.141059262371108,0.187539358898864,3,auDRI,gam_0,0.159105265261803,1
0.156834716626247,0.140130971799851,0.173538461452644,3,AIPW,gam_0,0.159105265261803,1
0.5096042775942,0.489433183841875,0.53081327292869,4,auDRI,gam_0,0.159105265261803,1
0.509424054412188,0.489943630386583,0.528904478437793,4,AIPW,gam_0,0.159105265261803,1
0.14685590644057,0.121380689767564,0.171948674505403,1,auDRI,gam_1,0.159105265261803,1
0.148427035668412,0.12362136608743,0.173232705249393,1,AIPW,gam_1,0.159105265261803,1
0.15122428623109,0.125394062992154,0.178085160953208,2,auDRI,gam_1,0.159105265261803,1
0.169145917426012,0.127901346053233,0.210390488798791,2,AIPW,gam_1,0.159105265261803,1
0.154762554598008,0.133148672784728,0.177934337919849,3,auDRI,gam_1,0.159105265261803,1
0.166282396315397,0.149630156595632,0.182934636035161,3,AIPW,gam_1,0.159105265261803,1
0.5096042775942,0.48900815116652,0.528525622418931,4,auDRI,gam_1,0.159105265261803,1
0.509424054412188,0.489943630386583,0.528904478437793,4,AIPW,gam_1,0.159105265261803,1
0.145380088863116,0.121763688523429,0.171383617543045,1,auDRI,gam_2,0.159105265261803,1
0.147405476840586,0.122029953070268,0.172781000610904,1,AIPW,gam_2,0.159105265261803,1
0.154697745247893,0.127186174525252,0.181094727023103,2,auDRI,gam_2,0.159105265261803,1
0.155225404047619,0.112411468475428,0.19803933961981,2,AIPW,gam_2,0.159105265261803,1
0.149776976454442,0.127518035762805,0.171571723586992,3,auDRI,gam_2,0.159105265261803,1
0.159421582311164,0.14278506633652,0.176058098285807,3,AIPW,gam_2,0.159105265261803,1
0.5096042775942,0.490922431902227,0.528791824751207,4,auDRI,gam_2,0.159105265261803,1
0.509424054412188,0.489943630386583,0.528904478437793,4,AIPW,gam_2,0.159105265261803,1
0.147433981240594,0.119131138103472,0.173714123624592,1,auDRI,xgboost,0.159105265261803,1
0.149705076659828,0.125289293789503,0.174120859530152,1,AIPW,xgboost,0.159105265261803,1
0.168844153396641,0.144299281218734,0.198290600362305,2,auDRI,xgboost,0.159105265261803,1
0.193252376788193,0.156053069912083,0.230451683664303,2,AIPW,xgboost,0.159105265261803,1
0.17450455428131,0.1529874172949,0.199474305224038,3,auDRI,xgboost,0.159105265261803,1
0.18362190604511,0.166813664443205,0.200430147647014,3,AIPW,xgboost,0.159105265261803,1
0.5096042775942,0.48986667809625,0.527979651385396,4,auDRI,xgboost,0.159105265261803,1
0.509424054412188,0.489943630386583,0.528904478437793,4,AIPW,xgboost,0.159105265261803,1
0.214596097074954,0.188623769777709,0.238673241133593,1,auDRI,gam_0,0.216688328176629,2
0.216649430689963,0.190585066194409,0.242713795185518,1,AIPW,gam_0,0.216688328176629,2
0.23043337461689,0.204711750468645,0.256453625813461,2,auDRI,gam_0,0.216688328176629,2
0.222676799514246,0.18393519016622,0.261418408862273,2,AIPW,gam_0,0.216688328176629,2
0.230034614283452,0.209725868937945,0.253203785486627,3,auDRI,gam_0,0.216688328176629,2
0.221608967151817,0.204182207497683,0.23903572680595,3,AIPW,gam_0,0.216688328176629,2
0.502426974527295,0.48382939641427,0.522914719118812,4,auDRI,gam_0,0.216688328176629,2
0.502280707416939,0.482703574381633,0.521857840452244,4,AIPW,gam_0,0.216688328176629,2
0.222621736578341,0.19640091254842,0.24748961335863,1,auDRI,gam_1,0.216688328176629,2
0.220386549843971,0.196215339853136,0.244557759834807,1,AIPW,gam_1,0.216688328176629,2
0.22666230075837,0.199813443754823,0.256208309171291,2,auDRI,gam_1,0.216688328176629,2
0.246802872149222,0.211236038412336,0.282369705886109,2,AIPW,gam_1,0.216688328176629,2
0.219560041037946,0.198982088957749,0.241668757193631,3,auDRI,gam_1,0.216688328176629,2
0.225669089651941,0.20833216197373,0.243006017330151,3,AIPW,gam_1,0.216688328176629,2
0.502426974527295,0.483153613563316,0.520444825509977,4,auDRI,gam_1,0.216688328176629,2
0.502280707416939,0.482703574381633,0.521857840452244,4,AIPW,gam_1,0.216688328176629,2
0.218648466317233,0.195111597178111,0.243220825873839,1,auDRI,gam_2,0.216688328176629,2
0.216293967729016,0.191396665424609,0.241191270033422,1,AIPW,gam_2,0.216688328176629,2
0.224664400706991,0.196248007182437,0.25244527425956,2,auDRI,gam_2,0.216688328176629,2
