estimate_audrie,CI_left_audrie,CI_right_audrie,estimate_AIPW,CI_left_AIPW,CI_right_AIPW
0.832690285548328,0.779656594253149,0.886172876306664,0.836295496346097,0.784056445222771,0.888534547469423
0.778358090705807,0.724446163005066,0.83228092530714,0.78450750207417,0.731089241074928,0.837925763073413
0.812041569908579,0.759223265836728,0.865238725699906,0.811448017151518,0.757879011308243,0.865017022994793
0.818682870700026,0.768690237266848,0.870091808304435,0.818726453628463,0.766724059546551,0.870728847710375
0.788496772303144,0.738179020612584,0.8400284962204,0.78764570411809,0.735352421835852,0.839938986400327
0.792031408478294,0.73888901869969,0.84547261317703,0.789491075423181,0.735910394941583,0.843071755904779
0.787663001708342,0.736156404546909,0.841153556530219,0.787103890150505,0.733306835622799,0.840900944678211
0.799317695772393,0.747065762687808,0.849241452555242,0.798117050606594,0.746087973590142,0.850146127623045
0.815257126158903,0.763983123928436,0.86754649507567,0.811352289781898,0.759056767093295,0.863647812470501
0.841269926067833,0.788392810806129,0.895046232962527,0.84564905634034,0.792582826547513,0.898715286133166
0.79134552834477,0.737865262661022,0.843944796565455,0.792074377754272,0.738234168128695,0.845914587379849
0.783921450867345,0.731956231865302,0.835407004477059,0.784129416897164,0.732016492035304,0.836242341759023
0.867400043619025,0.815737063751209,0.919766793442036,0.865071347331253,0.81165023121988,0.918492463442625
0.840536123235299,0.789739185980931,0.893038553818182,0.841273364929818,0.789380147753752,0.893166582105884
0.79827107194394,0.746664388557161,0.849984134998453,0.793887210261103,0.741213361394254,0.846561059127952
0.851369634311735,0.801150665943836,0.902601801793407,0.851227657241119,0.799152880917545,0.903302433564693
0.81549260635153,0.764078741169658,0.86793320681766,0.815197622313636,0.7628111447786,0.867584099848673
0.806120785927846,0.752682007633983,0.859513272259084,0.813513772040503,0.759389420701384,0.867638123379621
0.806525785648929,0.754413163270523,0.85889586419347,0.802417990550463,0.749904612303032,0.854931368797894
0.831834893285605,0.781106711315275,0.885046316755681,0.834328291475607,0.783105369185225,0.885551213765989
0.776549065928688,0.724656718396544,0.826788740102681,0.77837819854258,0.727175125207788,0.829581271877373
0.831409063453425,0.778938775770249,0.884010147968531,0.832107273629174,0.778494395194119,0.885720152064229
0.792224411435917,0.740283127918709,0.84574229850701,0.788846423836204,0.735301936474543,0.842390911197866
0.844696454857137,0.791322771328623,0.897981805623705,0.841701101872253,0.787931940790324,0.895470262954181
0.785874625331462,0.732320848843776,0.838394521681795,0.784510718466761,0.731174857253943,0.837846579679578
0.82502035510328,0.772565897602933,0.876946548684376,0.821056763695552,0.768406976578849,0.873706550812256
0.767734059655104,0.715757675572987,0.821639214894424,0.765064638354924,0.71259448907836,0.817534787631488
0.837301550703018,0.785889256783793,0.887623743310354,0.836509695427836,0.783979440219506,0.889039950636166
0.796643864734316,0.743225161419543,0.849582113205316,0.801512692132971,0.74893044021233,0.854094944053611
0.817694202950257,0.7638291573736,0.87188294962787,0.822010580457458,0.769009711885683,0.875011449029233
0.821558942636826,0.767083080704352,0.874613713401653,0.823230411153204,0.769676616268758,0.876784206037651
0.810357331434032,0.75588067628888,0.864687567257776,0.810999547131514,0.758201669100706,0.863797425162321
0.801845410353517,0.749466679321618,0.854805664117265,0.799049083614782,0.745427846837849,0.852670320391715
0.782466092116853,0.729407501766818,0.83735047608691,0.78504462219173,0.73010558720247,0.839983657180989
0.809329912276081,0.7573162962591,0.860688898404782,0.812212872384963,0.759961138181839,0.864464606588089
0.829569668184724,0.77729873996811,0.883037519107148,0.827177162991271,0.773688275770526,0.880666050212016
0.821483408451861,0.766392609723284,0.878279328159599,0.824954433795761,0.770540353196816,0.879368514394706
0.855565090971853,0.804463584885913,0.909192243418058,0.857800703771984,0.804622417382126,0.910978990161842
