estimate,CI_left,CI_right,misp,estimator,lrnr,ATE,iter
0.192040116191717,0.16226021477804,0.223928167428415,1,auDRI,gam_0,0.177750767267407,1
0.194934043312775,0.161665910138107,0.228202176487442,1,AIPW,gam_0,0.177750767267407,1
0.21686025878878,0.18304272328109,0.254090358104483,2,auDRI,gam_0,0.177750767267407,1
0.208742486871853,0.151850500639636,0.26563447310407,2,AIPW,gam_0,0.177750767267407,1
0.219049598607388,0.189626200009397,0.247420369532203,3,auDRI,gam_0,0.177750767267407,1
0.208853921640754,0.188983117745041,0.228724725536468,3,AIPW,gam_0,0.177750767267407,1
0.565599229011468,0.541632093773478,0.58845687569246,4,auDRI,gam_0,0.177750767267407,1
0.565699377888024,0.542831455779477,0.588567299996571,4,AIPW,gam_0,0.177750767267407,1
0.191564831539702,0.160005766594524,0.222171505329498,1,auDRI,gam_1,0.177750767267407,1
0.195763398809933,0.166020053429942,0.225506744189924,1,AIPW,gam_1,0.177750767267407,1
0.206851712913387,0.174234936106314,0.242065895569105,2,auDRI,gam_1,0.177750767267407,1
0.242320750419612,0.190782859381188,0.293858641458036,2,AIPW,gam_1,0.177750767267407,1
0.202643314548086,0.174573638159194,0.230257068784041,3,auDRI,gam_1,0.177750767267407,1
0.215934815422248,0.196215030585707,0.235654600258789,3,AIPW,gam_1,0.177750767267407,1
0.565599229011468,0.542451614965168,0.58835399334964,4,auDRI,gam_1,0.177750767267407,1
0.565699377888024,0.542831455779477,0.588567299996571,4,AIPW,gam_1,0.177750767267407,1
0.191480111396449,0.16290578530701,0.22191551619125,1,auDRI,gam_2,0.177750767267407,1
0.197766423476001,0.167421132472599,0.228111714479403,1,AIPW,gam_2,0.177750767267407,1
0.211580248923979,0.175714100598368,0.253723363610406,2,auDRI,gam_2,0.177750767267407,1
0.232855714088423,0.17992025112147,0.285791177055377,2,AIPW,gam_2,0.177750767267407,1
0.199185395551369,0.170641994234282,0.227337477770843,3,auDRI,gam_2,0.177750767267407,1
0.204057071349481,0.1843699556054,0.223744187093562,3,AIPW,gam_2,0.177750767267407,1
0.565599229011468,0.542135694803031,0.588578602493133,4,auDRI,gam_2,0.177750767267407,1
0.565699377888024,0.542831455779477,0.588567299996571,4,AIPW,gam_2,0.177750767267407,1
0.19562546672313,0.160593832205029,0.229182517639399,1,auDRI,xgboost,0.177750767267407,1
0.201486287242307,0.167873896665722,0.235098677818892,1,AIPW,xgboost,0.177750767267407,1
0.22163006175435,0.188206759834711,0.254219023227899,2,auDRI,xgboost,0.177750767267407,1
0.226571131125429,0.173543403110404,0.279598859140454,2,AIPW,xgboost,0.177750767267407,1
0.244026585221857,0.216679667137044,0.27315278489825,3,auDRI,xgboost,0.177750767267407,1
0.246659545977896,0.226837537785268,0.266481554170525,3,AIPW,xgboost,0.177750767267407,1
0.565599229011468,0.542558347447259,0.588023782893577,4,auDRI,xgboost,0.177750767267407,1
0.565699377888024,0.542831455779477,0.588567299996571,4,AIPW,xgboost,0.177750767267407,1
0.107392165261274,0.0804597679573386,0.13543746200879,1,auDRI,gam_0,0.109885154234142,2
0.106936612613128,0.0786023035288422,0.135270921697414,1,AIPW,gam_0,0.109885154234142,2
0.122044314863148,0.0931761279100668,0.150217530914651,2,auDRI,gam_0,0.109885154234142,2
0.105042884434205,0.0618739148317809,0.148211854036629,2,AIPW,gam_0,0.109885154234142,2
0.132123750007637,0.103117458291719,0.160097732605894,3,auDRI,gam_0,0.109885154234142,2
0.121291972645506,0.0989626903710964,0.143621254919915,3,AIPW,gam_0,0.109885154234142,2
0.394133047551589,0.36918606044622,0.419972663143826,4,auDRI,gam_0,0.109885154234142,2
0.394136561357215,0.368843031068319,0.419430091646111,4,AIPW,gam_0,0.109885154234142,2
0.10476919036021,0.0776390290805018,0.128867983681863,1,auDRI,gam_1,0.109885154234142,2
0.10625966440776,0.0794707588835312,0.133048569931988,1,AIPW,gam_1,0.109885154234142,2
0.113256582170169,0.0870654934761022,0.142376019293905,2,auDRI,gam_1,0.109885154234142,2
0.120071534284598,0.0788612787200079,0.161281789849189,2,AIPW,gam_1,0.109885154234142,2
