estimate,CI_left,CI_right,misp,estimator,lrnr,ATE,iter
0.124920272070068,0.101465817643028,0.149799890014611,1,auDRI,gam_0,0.118699213814711,1
0.117956597945012,0.0957709678218946,0.140142228068129,1,AIPW,gam_0,0.118699213814711,1
0.151095102135689,0.12617186869524,0.180146878024366,2,auDRI,gam_0,0.118699213814711,1
0.155449896753037,0.11512324571615,0.195776547789925,2,AIPW,gam_0,0.118699213814711,1
0.132284737859168,0.113911463793563,0.153089618100378,3,auDRI,gam_0,0.118699213814711,1
0.124391467830894,0.110013019754579,0.138769915907208,3,AIPW,gam_0,0.118699213814711,1
0.519641259897009,0.503406891746401,0.536437659885956,4,auDRI,gam_0,0.118699213814711,1
0.519558191518838,0.502830590259987,0.536285792777689,4,AIPW,gam_0,0.118699213814711,1
0.12395831430179,0.0991594457904411,0.150067008636194,1,auDRI,gam_1,0.118699213814711,1
0.120163006952798,0.098991962124419,0.141334051781177,1,AIPW,gam_1,0.118699213814711,1
0.137751336668533,0.109294682537344,0.176936469885549,2,auDRI,gam_1,0.118699213814711,1
0.186553069205585,0.149519496618594,0.223586641792576,2,AIPW,gam_1,0.118699213814711,1
0.123095261177046,0.106026070921953,0.14357296506072,3,auDRI,gam_1,0.118699213814711,1
0.136544675084604,0.12222848565978,0.150860864509427,3,AIPW,gam_1,0.118699213814711,1
0.519641259897009,0.502240648854376,0.535468512378141,4,auDRI,gam_1,0.118699213814711,1
0.519558191518838,0.502830590259987,0.536285792777689,4,AIPW,gam_1,0.118699213814711,1
0.123316146363084,0.0988063675912492,0.148391140017904,1,auDRI,gam_2,0.118699213814711,1
0.119346693069557,0.0976959837197039,0.140997402419409,1,AIPW,gam_2,0.118699213814711,1
0.137543738024821,0.109730422189973,0.172468391376362,2,auDRI,gam_2,0.118699213814711,1
0.17331485558561,0.134895715746941,0.21173399542428,2,AIPW,gam_2,0.118699213814711,1
0.118638492634453,0.101385255076447,0.137436457926093,3,auDRI,gam_2,0.118699213814711,1
0.126285261713091,0.111986623627827,0.140583899798354,3,AIPW,gam_2,0.118699213814711,1
0.519641259897009,0.503131124342797,0.536563844144112,4,auDRI,gam_2,0.118699213814711,1
0.519558191518838,0.502830590259987,0.536285792777689,4,AIPW,gam_2,0.118699213814711,1
0.12035832809611,0.0982779225647936,0.142774208524879,1,auDRI,xgboost,0.118699213814711,1
0.132287972196388,0.111951495100613,0.152624449292163,1,AIPW,xgboost,0.118699213814711,1
0.145187937996845,0.120097477244539,0.175939330434861,2,auDRI,xgboost,0.118699213814711,1
0.211261727156817,0.177329281040831,0.245194173272802,2,AIPW,xgboost,0.118699213814711,1
0.155277308041635,0.135269150977441,0.176111729936388,3,auDRI,xgboost,0.118699213814711,1
0.18165603068905,0.167221950847912,0.196090110530188,3,AIPW,xgboost,0.118699213814711,1
0.519641259897009,0.503015832716782,0.535036492421868,4,auDRI,xgboost,0.118699213814711,1
0.519558191518838,0.502830590259987,0.536285792777689,4,AIPW,xgboost,0.118699213814711,1
0.152789957318432,0.133589422833236,0.172302274710337,1,auDRI,gam_0,0.148158246421047,2
0.151059939566232,0.130409433023865,0.171710446108598,1,AIPW,gam_0,0.148158246421047,2
0.164401758952224,0.145771045400808,0.185417778328293,2,auDRI,gam_0,0.148158246421047,2
0.152301899000271,0.117271362023867,0.187332435976675,2,AIPW,gam_0,0.148158246421047,2
0.169147909013777,0.150473712571543,0.187557384834151,3,auDRI,gam_0,0.148158246421047,2
0.164977304744055,0.149181912158151,0.180772697329959,3,AIPW,gam_0,0.148158246421047,2
0.440469469233029,0.424294092920636,0.457699684304146,4,auDRI,gam_0,0.148158246421047,2
0.440422365274731,0.422829743768127,0.458014986781335,4,AIPW,gam_0,0.148158246421047,2
0.152369206008085,0.132790524991048,0.173492763210687,1,auDRI,gam_1,0.148158246421047,2
0.154588480729245,0.134714715706462,0.174462245752029,1,AIPW,gam_1,0.148158246421047,2
0.165572665622358,0.146290896125152,0.187531947487581,2,auDRI,gam_1,0.148158246421047,2
0.171849247547044,0.138959261777802,0.204739233316286,2,AIPW,gam_1,0.148158246421047,2
0.158572721063649,0.138675839901916,0.17780811270219,3,auDRI,gam_1,0.148158246421047,2
0.172560508579066,0.156822303200551,0.188298713957581,3,AIPW,gam_1,0.148158246421047,2
0.440469469233029,0.422564482073028,0.458886207949878,4,auDRI,gam_1,0.148158246421047,2
0.440422365274731,0.422829743768127,0.458014986781335,4,AIPW,gam_1,0.148158246421047,2
0.151603866468362,0.130810412364488,0.170561382005677,1,auDRI,gam_2,0.148158246421047,2
0.152747688231716,0.132990696954739,0.172504679508694,1,AIPW,gam_2,0.148158246421047,2
0.162279124258707,0.141892405617595,0.185933841829023,2,auDRI,gam_2,0.148158246421047,2
0.164535683475285,0.130903021229101,0.198168345721469,2,AIPW,gam_2,0.148158246421047,2
0.155661133373342,0.136428455474133,0.174414611349653,3,auDRI,gam_2,0.148158246421047,2
0.164770164365308,0.149028935030016,0.1805113937006,3,AIPW,gam_2,0.148158246421047,2
0.440469469233029,0.423624452936492,0.457107592216898,4,auDRI,gam_2,0.148158246421047,2
0.440422365274731,0.422829743768127,0.458014986781335,4,AIPW,gam_2,0.148158246421047,2
0.15501309243757,0.135030687877463,0.174607292902653,1,auDRI,xgboost,0.148158246421047,2
0.159732680860705,0.139896956196948,0.179568405524463,1,AIPW,xgboost,0.148158246421047,2
0.17007394183396,0.148555440497424,0.193793330154418,2,auDRI,xgboost,0.148158246421047,2
0.192941938310498,0.163879472678047,0.22200440394295,2,AIPW,xgboost,0.148158246421047,2
0.180522653527408,0.162852167628771,0.20067565111301,3,auDRI,xgboost,0.148158246421047,2
0.193086627890974,0.177325652043871,0.208847603738076,3,AIPW,xgboost,0.148158246421047,2
0.440469469233029,0.421822511421878,0.45740365244566,4,auDRI,xgboost,0.148158246421047,2
0.440422365274731,0.422829743768127,0.458014986781335,4,AIPW,xgboost,0.148158246421047,2
0.154396934962656,0.133300552086764,0.176462612041844,1,auDRI,gam_0,0.141903478788193,3
0.154358696505326,0.132236944640316,0.176480448370336,1,AIPW,gam_0,0.141903478788193,3
0.162095405449982,0.138367297441171,0.189477146057943,2,auDRI,gam_0,0.141903478788193,3
0.166308938272182,0.12629546614058,0.206322410403785,2,AIPW,gam_0,0.141903478788193,3
0.160156086072795,0.141237546766374,0.179323530526642,3,auDRI,gam_0,0.141903478788193,3
0.155487680932158,0.141064775978188,0.169910585886128,3,AIPW,gam_0,0.141903478788193,3
0.519910909220016,0.502731036805395,0.536886757438447,4,auDRI,gam_0,0.141903478788193,3
0.519921849094787,0.50317940413528,0.536664294054294,4,AIPW,gam_0,0.141903478788193,3
0.151324483784589,0.130484823916665,0.173125721594783,1,auDRI,gam_1,0.141903478788193,3
0.153928492990178,0.132825698230773,0.175031287749583,1,AIPW,gam_1,0.141903478788193,3
0.158437775905236,0.132316390544988,0.186570366530745,2,auDRI,gam_1,0.141903478788193,3
0.188674549217997,0.151055953425585,0.226293145010409,2,AIPW,gam_1,0.141903478788193,3
0.150675066404406,0.131317477472413,0.170160059947026,3,auDRI,gam_1,0.141903478788193,3
0.165928697507704,0.151554343493658,0.18030305152175,3,AIPW,gam_1,0.141903478788193,3
0.519910909220016,0.502486594884866,0.536494435057166,4,auDRI,gam_1,0.141903478788193,3
0.519921849094787,0.50317940413528,0.536664294054294,4,AIPW,gam_1,0.141903478788193,3
0.150620324268493,0.128881456366025,0.172435520131415,1,auDRI,gam_2,0.141903478788193,3
0.153224957597749,0.131940793827514,0.174509121367984,1,AIPW,gam_2,0.141903478788193,3
0.159316962993689,0.1348265942037,0.186031965068273,2,auDRI,gam_2,0.141903478788193,3
0.177923017198148,0.139095916480491,0.216750117915805,2,AIPW,gam_2,0.141903478788193,3
0.147749168488961,0.129496879893422,0.166621430748814,3,auDRI,gam_2,0.141903478788193,3
0.156070340626063,0.141703818561591,0.170436862690536,3,AIPW,gam_2,0.141903478788193,3
0.519910909220016,0.503519163156259,0.536459687306655,4,auDRI,gam_2,0.141903478788193,3
0.519921849094787,0.50317940413528,0.536664294054294,4,AIPW,gam_2,0.141903478788193,3
0.15733050768627,0.134587916380451,0.181309861080539,1,auDRI,xgboost,0.141903478788193,3
0.16280272078382,0.140945096050854,0.184660345516785,1,AIPW,xgboost,0.141903478788193,3
0.186139367547107,0.161834627729769,0.214157026812784,2,auDRI,xgboost,0.141903478788193,3
0.218718508409985,0.185195092745945,0.252241924074024,2,AIPW,xgboost,0.141903478788193,3
0.176830617681829,0.157715166425245,0.197512186664714,3,auDRI,xgboost,0.141903478788193,3
0.198258473962775,0.183811599612779,0.212705348312771,3,AIPW,xgboost,0.141903478788193,3
0.519910909220016,0.501842358122817,0.536964019579909,4,auDRI,xgboost,0.141903478788193,3
0.519921849094787,0.50317940413528,0.536664294054294,4,AIPW,xgboost,0.141903478788193,3
0.174152384214249,0.154469706333145,0.19437305192845,1,auDRI,gam_0,0.173439592605968,4
0.17605329360436,0.156092561604623,0.196014025604098,1,AIPW,gam_0,0.173439592605968,4
0.18304163186607,0.162367136063105,0.205713007446352,2,auDRI,gam_0,0.173439592605968,4
0.177470076267298,0.143811816303883,0.211128336230713,2,AIPW,gam_0,0.173439592605968,4
0.189538712026066,0.170284168584147,0.208533025529936,3,auDRI,gam_0,0.173439592605968,4
0.188324996878547,0.17322877535926,0.203421218397835,3,AIPW,gam_0,0.173439592605968,4
0.478681069061988,0.463285820738975,0.496524112487232,4,auDRI,gam_0,0.173439592605968,4
0.478854603689952,0.461637040812274,0.49607216656763,4,AIPW,gam_0,0.173439592605968,4
0.176613000455556,0.15457739691287,0.196871876863818,1,auDRI,gam_1,0.173439592605968,4
0.179539729553273,0.16025144715146,0.198828011955087,1,AIPW,gam_1,0.173439592605968,4
0.179419235934069,0.158870325835288,0.200971095558144,2,auDRI,gam_1,0.173439592605968,4
0.196997971358163,0.165244184233187,0.228751758483138,2,AIPW,gam_1,0.173439592605968,4
0.182121330395677,0.163204541809921,0.200140792848336,3,auDRI,gam_1,0.173439592605968,4
0.198400771493379,0.183363304319993,0.213438238666765,3,AIPW,gam_1,0.173439592605968,4
0.478681069061988,0.462670107624431,0.494559856015297,4,auDRI,gam_1,0.173439592605968,4
0.478854603689952,0.461637040812274,0.49607216656763,4,AIPW,gam_1,0.173439592605968,4
0.176741415184285,0.155726052450097,0.195564330834399,1,auDRI,gam_2,0.173439592605968,4
0.177418390555897,0.157952017249562,0.196884763862233,1,AIPW,gam_2,0.173439592605968,4
0.180061021614672,0.158453100899522,0.202882357723398,2,auDRI,gam_2,0.173439592605968,4
0.188190134444619,0.155655324448444,0.220724944440794,2,AIPW,gam_2,0.173439592605968,4
0.177991444380146,0.15995584935275,0.196369797792465,3,auDRI,gam_2,0.173439592605968,4
0.190075879226762,0.175051196500997,0.205100561952527,3,AIPW,gam_2,0.173439592605968,4
0.478681069061988,0.460051346707053,0.496378817275939,4,auDRI,gam_2,0.173439592605968,4
0.478854603689952,0.461637040812274,0.49607216656763,4,AIPW,gam_2,0.173439592605968,4
0.18156644557406,0.160138687617658,0.201632366661819,1,auDRI,xgboost,0.173439592605968,4
0.186829324112754,0.16702930789695,0.206629340328557,1,AIPW,xgboost,0.173439592605968,4
0.200042008119269,0.177046387629649,0.220702584591962,2,auDRI,xgboost,0.173439592605968,4
0.232506100114121,0.204196137681041,0.260816062547202,2,AIPW,xgboost,0.173439592605968,4
0.205648710533216,0.186526962487459,0.224975731608369,3,auDRI,xgboost,0.173439592605968,4
0.217139356646222,0.201985514890564,0.23229319840188,3,AIPW,xgboost,0.173439592605968,4
0.478681069061988,0.46080907935355,0.496042571568044,4,auDRI,xgboost,0.173439592605968,4
0.478854603689952,0.461637040812274,0.49607216656763,4,AIPW,xgboost,0.173439592605968,4
0.177586086050696,0.154894257327129,0.199798206411297,1,auDRI,gam_0,0.175094384735312,5
0.174164802039451,0.152457053624328,0.195872550454573,1,AIPW,gam_0,0.175094384735312,5
0.187553932097246,0.163366519013686,0.213109796747888,2,auDRI,gam_0,0.175094384735312,5
0.177086527040087,0.143358937704236,0.210814116375939,2,AIPW,gam_0,0.175094384735312,5
0.180565119436059,0.16107904126656,0.199204757043149,3,auDRI,gam_0,0.175094384735312,5
0.180579925970027,0.165401787545706,0.195758064394348,3,AIPW,gam_0,0.175094384735312,5
0.466249962599515,0.449129167105203,0.483191891684369,4,auDRI,gam_0,0.175094384735312,5
0.466285971866347,0.448944314759842,0.483627628972853,4,AIPW,gam_0,0.175094384735312,5
0.177008562636639,0.156197907756287,0.195662495840935,1,auDRI,gam_1,0.175094384735312,5
0.174711276156342,0.154156494689246,0.195266057623438,1,AIPW,gam_1,0.175094384735312,5
0.184975770794317,0.1624192739048,0.208881550185297,2,auDRI,gam_1,0.175094384735312,5
0.190521317403063,0.158345669187933,0.222696965618194,2,AIPW,gam_1,0.175094384735312,5
0.174581369651743,0.155509882716231,0.192458713584879,3,auDRI,gam_1,0.175094384735312,5
0.188171683502248,0.173054254127897,0.2032891128766,3,AIPW,gam_1,0.175094384735312,5
0.466249962599515,0.449877692376214,0.482488107318504,4,auDRI,gam_1,0.175094384735312,5
0.466285971866347,0.448944314759842,0.483627628972853,4,AIPW,gam_1,0.175094384735312,5
0.177871937462641,0.157230235863559,0.200315724298723,1,auDRI,gam_2,0.175094384735312,5
0.175338471183082,0.153935999686517,0.196740942679647,1,AIPW,gam_2,0.175094384735312,5
0.184861576978929,0.162528499769708,0.208746160559361,2,auDRI,gam_2,0.175094384735312,5
0.178002774099503,0.144497083456192,0.211508464742813,2,AIPW,gam_2,0.175094384735312,5
0.171109718552967,0.151761596068309,0.189860089624679,3,auDRI,gam_2,0.175094384735312,5
0.180122820705609,0.165010431893642,0.195235209517576,3,AIPW,gam_2,0.175094384735312,5
0.466249962599515,0.450131606533258,0.483523092940549,4,auDRI,gam_2,0.175094384735312,5
0.466285971866347,0.448944314759842,0.483627628972853,4,AIPW,gam_2,0.175094384735312,5
0.174113956108597,0.153384287375703,0.196988851413242,1,auDRI,xgboost,0.175094384735312,5
0.178574952365914,0.157576399436642,0.199573505295186,1,AIPW,xgboost,0.175094384735312,5
0.193658205505023,0.172319992607581,0.21699382919117,2,auDRI,xgboost,0.175094384735312,5
0.208531400415824,0.178817859619831,0.238244941211818,2,AIPW,xgboost,0.175094384735312,5
0.201703494140853,0.18294022808332,0.222162008807901,3,auDRI,xgboost,0.175094384735312,5
0.209973562733261,0.194782857354189,0.225164268112334,3,AIPW,xgboost,0.175094384735312,5
0.466249962599515,0.449462068464802,0.484680677231227,4,auDRI,xgboost,0.175094384735312,5
0.466285971866347,0.448944314759842,0.483627628972853,4,AIPW,xgboost,0.175094384735312,5
0.201766300301794,0.180991471143909,0.225456883635572,1,auDRI,gam_0,0.203583400286725,6
0.201049612502931,0.179314826866922,0.222784398138939,1,AIPW,gam_0,0.203583400286725,6
0.210792335115668,0.184709697072289,0.237766692016344,2,auDRI,gam_0,0.203583400286725,6
0.213794478147018,0.175652583411582,0.251936372882454,2,AIPW,gam_0,0.203583400286725,6
0.215355557177555,0.196012158203798,0.235276528505346,3,auDRI,gam_0,0.203583400286725,6
0.210914572228782,0.196524810710903,0.225304333746662,3,AIPW,gam_0,0.203583400286725,6
0.54561083764947,0.529573469522826,0.56163695491419,4,auDRI,gam_0,0.203583400286725,6
0.545616198975395,0.529189276556209,0.562043121394581,4,AIPW,gam_0,0.203583400286725,6
0.201817742262687,0.180773782932971,0.222723146157771,1,auDRI,gam_1,0.203583400286725,6
0.204686110399297,0.18405523238009,0.225316988418504,1,AIPW,gam_1,0.203583400286725,6
0.205013617753765,0.178951953939405,0.229143996635396,2,auDRI,gam_1,0.203583400286725,6
0.233699869392432,0.197686968242139,0.269712770542725,2,AIPW,gam_1,0.203583400286725,6
0.209521243673224,0.189814207859668,0.228757365177554,3,auDRI,gam_1,0.203583400286725,6
0.218760989214535,0.204413031201735,0.233108947227334,3,AIPW,gam_1,0.203583400286725,6
0.54561083764947,0.528789917564269,0.561514766314077,4,auDRI,gam_1,0.203583400286725,6
0.545616198975395,0.529189276556209,0.562043121394581,4,AIPW,gam_1,0.203583400286725,6
0.19656386426513,0.175626900359663,0.218640016161167,1,auDRI,gam_2,0.203583400286725,6
0.201168446222417,0.180512428486945,0.221824463957889,1,AIPW,gam_2,0.203583400286725,6
0.204429437510173,0.180433749076815,0.232915398815512,2,auDRI,gam_2,0.203583400286725,6
0.227244950950455,0.190721971602495,0.263767930298415,2,AIPW,gam_2,0.203583400286725,6
0.200579716833618,0.183427044978301,0.218831065612748,3,auDRI,gam_2,0.203583400286725,6
0.212183662384887,0.197845276359672,0.226522048410103,3,AIPW,gam_2,0.203583400286725,6
0.54561083764947,0.529247284780186,0.561663154693911,4,auDRI,gam_2,0.203583400286725,6
0.545616198975395,0.529189276556209,0.562043121394581,4,AIPW,gam_2,0.203583400286725,6
0.198867794748089,0.17860929236349,0.219335180287118,1,auDRI,xgboost,0.203583400286725,6
0.205012008420783,0.184052002716273,0.225972014125293,1,AIPW,xgboost,0.203583400286725,6
0.215850135710987,0.191235057106729,0.243998738177164,2,auDRI,xgboost,0.203583400286725,6
0.2504542833964,0.218430471971581,0.282478094821219,2,AIPW,xgboost,0.203583400286725,6
0.228009257231261,0.207196226958057,0.247628991190451,3,auDRI,xgboost,0.203583400286725,6
0.246717787897099,0.232289148537593,0.261146427256605,3,AIPW,xgboost,0.203583400286725,6
0.54561083764947,0.528873451380665,0.561721788795178,4,auDRI,xgboost,0.203583400286725,6
0.545616198975395,0.529189276556209,0.562043121394581,4,AIPW,xgboost,0.203583400286725,6
0.197662825875655,0.174928672895934,0.216787530563865,1,auDRI,gam_0,0.199281591536637,7
0.1961126208716,0.174239794037162,0.217985447706039,1,AIPW,gam_0,0.199281591536637,7
0.207097817837706,0.184261039150171,0.235102653916837,2,auDRI,gam_0,0.199281591536637,7
0.200608264541026,0.15970206114843,0.241514467933621,2,AIPW,gam_0,0.199281591536637,7
0.207524970331108,0.190017255646995,0.225318900165008,3,auDRI,gam_0,0.199281591536637,7
0.204757965521598,0.190532488750461,0.218983442292735,3,AIPW,gam_0,0.199281591536637,7
0.55767612613018,0.539965654143826,0.572911611030052,4,auDRI,gam_0,0.199281591536637,7
0.557656096840162,0.541384887390974,0.573927306289349,4,AIPW,gam_0,0.199281591536637,7
0.197810185506271,0.177937435793066,0.220744116038522,1,auDRI,gam_1,0.199281591536637,7
0.198030217487793,0.177537316092365,0.218523118883221,1,AIPW,gam_1,0.199281591536637,7
0.207013791211897,0.18337649756455,0.23474301273868,2,auDRI,gam_1,0.199281591536637,7
0.229123208267383,0.191431896605049,0.266814519929718,2,AIPW,gam_1,0.199281591536637,7
0.197030744310469,0.178350876638629,0.215589063917983,3,auDRI,gam_1,0.199281591536637,7
0.214463619709418,0.200297542473277,0.228629696945558,3,AIPW,gam_1,0.199281591536637,7
0.55767612613018,0.542793327770849,0.574974115311369,4,auDRI,gam_1,0.199281591536637,7
0.557656096840162,0.541384887390974,0.573927306289349,4,AIPW,gam_1,0.199281591536637,7
0.198740616989594,0.17749628736912,0.219673918257251,1,auDRI,gam_2,0.199281591536637,7
0.199709789454304,0.178458223394186,0.220961355514421,1,AIPW,gam_2,0.199281591536637,7
0.208051065346601,0.186063309721154,0.23485519450747,2,auDRI,gam_2,0.199281591536637,7
0.216546226569616,0.17731818717031,0.255774265968922,2,AIPW,gam_2,0.199281591536637,7
0.195469762453594,0.176749527845682,0.212379142284697,3,auDRI,gam_2,0.199281591536637,7
0.204433367602044,0.190276468449059,0.218590266755029,3,AIPW,gam_2,0.199281591536637,7
0.55767612613018,0.541095020701571,0.573675960604521,4,auDRI,gam_2,0.199281591536637,7
0.557656096840162,0.541384887390974,0.573927306289349,4,AIPW,gam_2,0.199281591536637,7
0.199205014161027,0.179594672752815,0.219671210825745,1,auDRI,xgboost,0.199281591536637,7
0.20708004585165,0.187336618085665,0.226823473617635,1,AIPW,xgboost,0.199281591536637,7
0.215310377096232,0.192663965496829,0.241688435822615,2,auDRI,xgboost,0.199281591536637,7
0.267071775312001,0.234785029739379,0.299358520884624,2,AIPW,xgboost,0.199281591536637,7
0.220485809425924,0.202222808283672,0.241404519042435,3,auDRI,xgboost,0.199281591536637,7
0.2416008933882,0.227381221281448,0.255820565494951,3,AIPW,xgboost,0.199281591536637,7
0.55767612613018,0.54179094457765,0.573397844242806,4,auDRI,xgboost,0.199281591536637,7
0.557656096840162,0.541384887390974,0.573927306289349,4,AIPW,xgboost,0.199281591536637,7
